*
Temp0 deg C	Temp1 deg C	Time (sec)
173.645918	27.928803	294.000000
174.032949	27.541772	296.000000
173.291140	27.832045	298.000000
172.581584	28.025560	300.000000
172.549331	28.251328	302.000000
172.194553	27.380509	304.000000
172.162300	28.412591	306.000000
172.807352	28.348086	308.000000
172.452573	28.025560	310.000000
172.936362	28.154571	312.000000
172.936362	28.154571	314.000000
172.807352	28.509349	316.000000
172.904109	27.767540	318.000000
172.581584	27.799792	320.000000
172.130048	28.993138	322.000000
172.259058	28.573854	324.000000
171.646259	28.186823	326.000000
172.130048	28.380339	328.000000
171.581754	27.993308	330.000000
171.194723	28.090066	332.000000
171.194723	28.090066	334.000000
171.097965	28.057813	336.000000
170.614177	28.219076	338.000000
170.323904	28.315834	340.000000
170.420661	27.864298	342.000000
170.872197	28.090066	344.000000
170.356156	27.445014	346.000000
170.678682	28.412591	348.000000
170.614177	27.638530	350.000000
170.485166	27.961055	352.000000
169.614347	28.154571	354.000000
169.582094	28.283581	356.000000
169.453084	28.025560	358.000000
169.195064	27.864298	360.000000
169.195064	27.477267	362.000000
169.420832	27.993308	364.000000
169.066053	28.090066	366.000000
168.775780	27.767540	368.000000
168.775780	27.767540	370.000000
168.453254	27.477267	372.000000
168.421002	27.928803	374.000000
167.872708	28.122318	376.000000
168.227486	27.735287	378.000000
167.775950	28.219076	380.000000
167.130899	27.928803	382.000000
167.550182	27.348256	384.000000
167.098646	28.702864	386.000000
167.034141	28.606107	388.000000
167.130899	28.251328	390.000000
166.905131	28.057813	392.000000
166.905131	27.896550	394.000000
166.937384	27.864298	396.000000
166.518100	27.799792	398.000000
166.195574	27.993308	400.000000
165.808544	28.122318	402.000000
165.550523	27.799792	404.000000
164.582946	28.186823	406.000000
164.808714	27.767540	408.000000
164.969977	27.993308	410.000000
164.969977	28.251328	412.000000
164.002400	28.186823	414.000000
164.486188	27.703035	416.000000
164.389430	27.541772	418.000000
163.647621	28.444844	420.000000
163.454106	28.090066	422.000000
163.034823	27.961055	424.000000
163.228338	27.864298	426.000000
163.002570	28.186823	428.000000
162.551034	28.025560	430.000000
162.615539	28.219076	432.000000
162.293013	27.509519	434.000000
162.164003	27.832045	436.000000
161.776972	28.219076	438.000000
161.841477	27.735287	440.000000
161.615709	27.961055	442.000000
160.841648	27.767540	444.000000
161.389941	27.735287	446.000000
