*
Temp0 deg C	Temp1 deg C	Time (sec)
1581.755009	227.318555	520.000000
1582.334516	227.286360	522.000000
1582.141347	227.640503	524.000000
1582.076958	227.254165	526.000000
1582.559880	227.511724	528.000000
1580.756970	226.996606	530.000000
1580.628190	227.254165	532.000000
1581.594035	227.318555	534.000000
1582.237932	226.739048	536.000000
1582.076958	227.286360	538.000000
1580.628190	226.900022	540.000000
1581.465256	226.996606	542.000000
1580.724775	226.996606	544.000000
1581.272087	226.674658	546.000000
1581.626230	226.642463	548.000000
1580.885749	226.288320	550.000000
1581.046723	226.417100	552.000000
1581.497451	226.449294	554.000000
1581.915983	226.288320	556.000000
1582.044763	226.062956	558.000000
1582.044763	226.030762	560.000000
1580.724775	225.901982	562.000000
1581.915983	225.451255	564.000000
1582.141347	225.805398	566.000000
1582.044763	225.580034	568.000000
1581.883789	224.903943	570.000000
1581.851594	224.710774	572.000000
1581.336476	224.581994	574.000000
1582.141347	224.678579	576.000000
1580.917944	223.680539	578.000000
1581.272087	223.358591	580.000000
1582.076958	222.360551	582.000000
1581.690620	222.457136	584.000000
1582.302321	221.330317	586.000000
1580.756970	220.493251	588.000000
1582.109152	220.300082	590.000000
1581.304282	219.237653	592.000000
1581.304282	218.819120	594.000000
1580.628190	217.563522	596.000000
1582.720854	217.177184	598.000000
1582.559880	216.468897	600.000000
1581.336476	215.664027	602.000000
1581.529645	214.891351	604.000000
1581.336476	214.376233	606.000000
1582.270126	213.539168	608.000000
1581.465256	213.571363	610.000000
1581.722814	211.865037	612.000000
1582.173542	211.446504	614.000000
1581.207697	211.060166	616.000000
1581.368671	210.384075	618.000000
1581.948178	209.611399	620.000000
1581.690620	208.806528	622.000000
1582.398906	208.259216	624.000000
1581.658425	207.615319	626.000000
1582.237932	206.456306	628.000000
1582.270126	206.359721	630.000000
1581.014528	205.490461	632.000000
1582.334516	205.071928	634.000000
1580.885749	204.460226	636.000000
1581.046723	203.848524	638.000000
1582.946218	203.429992	640.000000
1582.076958	202.625121	642.000000
1582.431101	202.077809	644.000000
1582.592075	201.433912	646.000000
1580.563801	200.757821	648.000000
1581.690620	200.242704	650.000000
1582.334516	199.631002	652.000000
1580.756970	198.761741	654.000000
1581.690620	198.504183	656.000000
1581.465256	197.763702	658.000000
1581.497451	196.894441	660.000000
1581.851594	196.926636	662.000000
1582.044763	196.153960	664.000000
1581.690620	195.606648	666.000000
1581.658425	194.672998	668.000000
1580.917944	194.383245	670.000000
1580.917944	193.739348	672.000000
1581.272087	193.192036	674.000000
1581.239892	192.902283	676.000000
1582.012568	192.129607	678.000000
1581.014528	191.582295	680.000000
1581.078918	191.453515	682.000000
1580.660385	190.165722	684.000000
1581.594035	189.747189	686.000000
1581.755009	189.457436	688.000000
1581.819399	189.135488	690.000000
1581.980373	188.749150	692.000000
1581.465256	187.783305	694.000000
1582.656464	187.429162	696.000000
1581.561840	187.042824	698.000000
1581.980373	187.139408	700.000000
1581.014528	185.916005	702.000000
1581.755009	185.272108	704.000000
1581.980373	184.370653	706.000000
1581.368671	183.887730	708.000000
1581.690620	182.728717	710.000000
1580.692580	182.406768	712.000000
1581.529645	181.762872	714.000000
1581.529645	179.702403	716.000000
1582.044763	174.003918	718.000000
1581.529645	167.983485	720.000000
1582.334516	162.317195	722.000000
