[N02-B-2024-T4]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
240,0.478000,2563.569527,8.007221,1.775640,3.642991,24.444687
241,0.480000,2756.774429,8.026602,1.782925,3.642594,26.156965
242,0.482000,2918.259124,8.047273,1.790210,3.642169,27.588123
243,0.484000,3062.441887,8.069054,1.797494,3.641721,28.865942
244,0.486000,3148.951545,8.091673,1.804777,3.641254,29.632634
245,0.488000,3221.042926,8.114866,1.812059,3.640776,30.271544
246,0.490000,3215.275616,8.138298,1.819340,3.640291,30.220431
247,0.492000,3134.533268,8.161411,1.826620,3.639814,29.504852
248,0.494000,3076.860163,8.184018,1.833899,3.639348,28.993724
249,0.496000,2981.699539,8.206066,1.841177,3.638893,28.150364
250,0.498000,2797.145603,8.227094,1.848455,3.638460,26.514755
251,0.500000,2569.336837,8.246618,1.855731,3.638060,24.495800
252,0.502000,2341.528072,8.264483,1.863007,3.637695,22.476845
253,0.504000,2131.021238,8.280753,1.870282,3.637365,20.611228
254,0.506000,1989.722130,8.295741,1.877557,3.637062,19.358965
255,0.508000,1816.702814,8.309584,1.884830,3.636784,17.825582
256,0.510000,1678.287362,8.322294,1.892104,3.636530,16.598875
257,0.512000,1611.963291,8.334259,1.899377,3.636292,16.011078
258,0.514000,1603.312325,8.345950,1.906649,3.636060,15.934409
259,0.516000,1545.639220,8.357400,1.913921,3.635833,15.423281
260,0.518000,1424.525699,8.368199,1.921192,3.635620,14.349913
261,0.520000,1323.597765,8.378189,1.928463,3.635425,13.455439
262,0.522000,1263.041004,8.387593,1.935734,3.635242,12.918755
263,0.524000,1248.622728,8.396723,1.943004,3.635065,12.790973
264,0.526000,1182.298657,8.405559,1.950274,3.634895,12.203176
265,0.528000,1087.138033,8.413808,1.957544,3.634737,11.359815
266,0.530000,1017.930307,8.421460,1.964813,3.634591,10.746462
267,0.532000,1009.279341,8.428827,1.972082,3.634452,10.669793
268,0.534000,1017.930307,8.436195,1.979351,3.634313,10.746462
269,0.536000,1040.999549,8.443678,1.986620,3.634172,10.950913
270,0.538000,1066.952446,8.451338,1.993888,3.634027,11.180921
271,0.540000,1124.625552,8.459302,2.001156,3.633875,11.692048
272,0.542000,1239.971762,8.467895,2.008423,3.633709,12.714304
273,0.544000,1317.830454,8.477189,2.015690,3.633529,13.404327
274,0.546000,1366.852594,8.486944,2.022957,3.633338,13.838785
275,0.548000,1412.991078,8.497043,2.030224,3.633140,14.247687
276,0.550000,1551.406530,8.507813,2.037490,3.632928,15.474394
277,0.552000,1643.683499,8.519420,2.044755,3.632697,16.292199
278,0.554000,1637.916188,8.531341,2.052021,3.632460,16.241086
279,0.556000,1577.359428,8.543020,2.059285,3.632228,15.704402
280,0.558000,1557.173841,8.554405,2.066550,3.632002,15.525507
281,0.560000,1583.126738,8.565810,2.073813,3.631776,15.755514
282,0.562000,1562.941151,8.577236,2.081077,3.631550,15.576620
283,0.564000,1493.733425,8.588336,2.088340,3.631330,14.963266
284,0.566000,1375.503559,8.598755,2.095602,3.631125,13.915454
285,0.568000,1248.622728,8.608283,2.102864,3.630939,12.790973
286,0.570000,1090.021689,8.616774,2.110126,3.630776,11.385372
287,0.572000,867.980234,8.623883,2.117387,3.630642,9.417530
288,0.574000,686.309952,8.629526,2.124648,3.630540,7.807477
289,0.576000,628.636847,8.634300,2.131909,3.630457,7.296349
290,0.578000,602.683950,8.638770,2.139170,3.630380,7.066342
291,0.580000,484.454084,8.642717,2.146431,3.630315,6.018530
292,0.582000,325.853045,8.645659,2.153692,3.630271,4.612928
293,0.584000,193.204903,8.647543,2.160952,3.630250,3.437334
294,0.586000,135.531797,8.648736,2.168213,3.630244,2.926207
295,0.588000,135.531797,8.649720,2.175473,3.630242,2.926207
296,0.590000,109.578900,8.650610,2.182733,3.630243,2.696199
297,0.592000,11.534621,8.651050,2.189994,3.630253,1.827282
298,0.594000,-66.324071,8.650851,2.197255,3.630277,1.137259

[Raw Data]

Point ID,Time [ms],Force [N],Voltage Ch1 [mV]
1,-3.828000,145.624591,1.290598
2,-3.826000,142.740935,1.265041
3,-3.824000,160.042867,1.418380
4,-3.822000,171.577488,1.520605
5,-3.820000,174.461143,1.546162
6,-3.818000,160.042867,1.418380
7,-3.816000,136.973625,1.213929
8,-3.814000,151.391901,1.341710
9,-3.812000,160.042867,1.418380
10,-3.810000,165.810177,1.469492
11,-3.808000,174.461143,1.546162
12,-3.806000,157.159212,1.392823
13,-3.804000,148.508246,1.316154
14,-3.802000,148.508246,1.316154
15,-3.800000,151.391901,1.341710
16,-3.798000,160.042867,1.418380
17,-3.796000,171.577488,1.520605
18,-3.794000,168.693833,1.495049
19,-3.792000,154.275556,1.367267
20,-3.790000,151.391901,1.341710
21,-3.788000,157.159212,1.392823
22,-3.786000,168.693833,1.495049
23,-3.784000,162.926522,1.443936
24,-3.782000,162.926522,1.443936
25,-3.780000,157.159212,1.392823
26,-3.778000,139.857280,1.239485
27,-3.776000,154.275556,1.367267
28,-3.774000,165.810177,1.469492
29,-3.772000,174.461143,1.546162
30,-3.770000,174.461143,1.546162
31,-3.768000,154.275556,1.367267
32,-3.766000,145.624591,1.290598
33,-3.764000,134.089970,1.188372
34,-3.762000,165.810177,1.469492
35,-3.760000,171.577488,1.520605
36,-3.758000,180.228454,1.597274
37,-3.756000,162.926522,1.443936
38,-3.754000,151.391901,1.341710
39,-3.752000,145.624591,1.290598
40,-3.750000,154.275556,1.367267
41,-3.748000,157.159212,1.392823
42,-3.746000,180.228454,1.597274
43,-3.744000,188.879420,1.673944
44,-3.742000,160.042867,1.418380
45,-3.740000,131.206314,1.162816
46,-3.738000,122.555349,1.086147
47,-3.736000,157.159212,1.392823
48,-3.734000,174.461143,1.546162
49,-3.732000,180.228454,1.597274
50,-3.730000,162.926522,1.443936
51,-3.728000,134.089970,1.188372
52,-3.726000,139.857280,1.239485
53,-3.724000,157.159212,1.392823
54,-3.722000,180.228454,1.597274
55,-3.720000,185.995764,1.648387
56,-3.718000,177.344799,1.571718
57,-3.716000,151.391901,1.341710
58,-3.714000,145.624591,1.290598
59,-3.712000,157.159212,1.392823
60,-3.710000,168.693833,1.495049
61,-3.708000,183.112109,1.622831
62,-3.706000,174.461143,1.546162
63,-3.704000,154.275556,1.367267
64,-3.702000,139.857280,1.239485
65,-3.700000,145.624591,1.290598
66,-3.698000,162.926522,1.443936
67,-3.696000,171.577488,1.520605
68,-3.694000,165.810177,1.469492
69,-3.692000,160.042867,1.418380
70,-3.690000,139.857280,1.239485
71,-3.688000,145.624591,1.290598
