[NO1-A-1045HR-BW]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
123,0.244000,11867.444834,7.106759,0.906802,3.632957,100.102876
124,0.246000,12189.205062,7.194133,0.914066,3.631090,102.848809
125,0.248000,12395.015659,7.283377,0.921326,3.629181,104.605217
126,0.250000,12481.977883,7.373636,0.928582,3.627250,105.347361
127,0.252000,12447.192993,7.464036,0.935835,3.625314,105.050503
128,0.254000,12258.774841,7.553579,0.943084,3.623396,103.442524
129,0.256000,11913.824686,7.641144,0.950329,3.621520,100.498686
130,0.258000,11394.950083,7.725536,0.957570,3.619712,96.070559
131,0.260000,10661.568661,7.805356,0.964807,3.618002,89.811810
132,0.262000,9699.186715,7.879006,0.972042,3.616425,81.598748
133,0.264000,8530.994173,7.944922,0.979273,3.615014,71.629279
134,0.266000,7275.839407,8.002055,0.986502,3.613794,60.917665
135,0.268000,6035.178345,8.050153,0.993729,3.612770,50.329742
136,0.270000,4997.429139,8.090007,1.000953,3.611924,41.473488
137,0.272000,4145.199343,8.123026,1.008177,3.611227,34.200476
138,0.274000,3527.767553,8.150733,1.015398,3.610645,28.931252
139,0.276000,3078.462729,8.174584,1.022619,3.610146,25.096841
140,0.278000,2791.487390,8.195774,1.029839,3.609706,22.647765
141,0.280000,2626.259164,8.215330,1.037058,3.609300,21.237691
142,0.282000,2547.993163,8.234004,1.044276,3.608914,20.569762
143,0.284000,2533.499459,8.252342,1.051494,3.608535,20.446071
144,0.286000,2655.246572,8.271065,1.058710,3.608148,21.485073
145,0.288000,2916.133244,8.291166,1.065926,3.607731,23.711505
146,0.290000,3214.703547,8.313283,1.073141,3.607269,26.259534
147,0.292000,3513.273849,8.337551,1.080355,3.606761,28.807562
148,0.294000,3820.540374,8.364000,1.087568,3.606206,31.429804
149,0.296000,4107.515713,8.392588,1.094780,3.605604,33.878880
150,0.298000,4406.086015,8.423281,1.101991,3.604956,36.426908
151,0.300000,4707.555059,8.456132,1.109200,3.604261,38.999675
152,0.302000,5119.176252,8.491547,1.116408,3.603510,42.512490
153,0.304000,5710.519375,8.530567,1.123614,3.602680,47.559070
154,0.306000,6420.710871,8.574266,1.130818,3.601748,53.619914
155,0.308000,7197.573405,8.623308,1.138021,3.600700,60.249735
156,0.310000,7962.840976,8.677887,1.145221,3.599530,66.780604
157,0.312000,8713.614844,8.737903,1.152419,3.598242,73.187781
158,0.314000,9418.008858,8.803132,1.159614,3.596840,79.199149
159,0.316000,9925.288498,8.872691,1.166806,3.595342,83.528323
160,0.318000,10232.555023,8.945150,1.173995,3.593781,86.150566
161,0.320000,10420.973175,9.019357,1.181181,3.592181,87.758545
162,0.322000,10507.935399,9.094521,1.188364,3.590559,88.500689
163,0.324000,10499.239176,9.169931,1.195543,3.588931,88.426474
164,0.326000,10386.188285,9.244871,1.202720,3.587313,87.461687
165,0.328000,10183.276429,9.318644,1.209893,3.585719,85.730017
166,0.330000,9925.288498,9.390732,1.217062,3.584162,83.528323
167,0.332000,9574.540861,9.460608,1.224229,3.582652,80.535008
168,0.334000,9015.083887,9.527195,1.231393,3.581214,75.760548
169,0.336000,8296.196168,9.589179,1.238554,3.579876,69.625489
170,0.338000,7557.017265,9.645923,1.245713,3.578652,63.317264
171,0.340000,6841.028287,9.697441,1.252869,3.577543,57.206944
172,0.342000,6078.659457,9.743655,1.260023,3.576549,50.700814
173,0.344000,5295.999441,9.784333,1.267175,3.575677,44.021517
174,0.346000,4585.807945,9.819663,1.274326,3.574921,37.960673
175,0.348000,4026.350971,9.850449,1.281475,3.574266,33.186212
176,0.350000,3463.995256,9.877219,1.288623,3.573698,28.387013
177,0.352000,2788.588649,9.899563,1.295770,3.573227,22.623027
