[N01-D-PMMA-BW]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
185,8.700000,2786.275134,15.891212,13.398611,3.145433,250.929028
186,8.720000,2806.990934,16.066896,13.461432,3.136610,251.632403
187,8.740000,2813.205674,16.242931,13.524075,3.127745,251.843416
188,8.760000,2823.563574,16.418983,13.586541,3.118852,252.195103
189,8.780000,2840.136214,16.595372,13.648829,3.109916,252.757803
190,8.800000,2852.565695,16.772154,13.710937,3.100934,253.179828
191,8.820000,2860.852015,16.949065,13.772866,3.091917,253.461178
192,8.840000,2860.852015,17.125717,13.834614,3.082888,253.461178
193,8.860000,2869.138335,17.302107,13.896181,3.073845,253.742528
194,8.880000,2881.567815,17.478613,13.957567,3.064769,254.164553
195,8.900000,2887.782555,17.655168,14.018772,3.055663,254.375566
196,8.920000,2891.925715,17.831512,14.079794,3.046540,254.516241
197,8.940000,2891.925715,18.007456,14.140633,3.037410,254.516241
198,8.960000,2910.569935,18.183435,14.201290,3.028250,255.149278
199,8.980000,2916.784675,18.359633,14.261763,3.019051,255.360291
200,9.000000,2925.070995,18.535732,14.322052,3.009827,255.641641
201,9.020000,2931.285735,18.711727,14.382156,3.000581,255.852653
202,9.040000,2939.572056,18.887614,14.442075,2.991311,256.134003
203,9.060000,2952.001536,19.063575,14.501808,2.982008,256.556028
204,9.080000,2956.144696,19.239481,14.561355,2.972677,256.696703
205,9.100000,2960.287856,19.415081,14.620715,2.963334,256.837378
206,9.120000,2968.574176,19.590495,14.679888,2.953971,257.118728
207,9.140000,2968.574176,19.765598,14.738873,2.944594,257.118728
208,9.160000,2978.932076,19.940448,14.797671,2.935200,257.470416
209,9.180000,2983.075236,20.115164,14.856281,2.925783,257.611091
210,9.200000,2993.433136,20.289741,14.914702,2.916343,257.962778
211,9.220000,2983.075236,20.463755,14.972935,2.906903,257.611091
212,9.240000,2999.647876,20.637383,15.030978,2.897452,258.173791
213,9.260000,3007.934196,20.811165,15.088833,2.887962,258.455141
214,9.280000,2999.647876,20.984377,15.146497,2.878472,258.173791
215,9.300000,3030.721577,21.157670,15.203971,2.868945,259.228853
216,9.320000,3010.005776,21.330688,15.261255,2.859401,258.525478
217,9.340000,3024.506837,21.502951,15.318347,2.849867,259.017841
218,9.360000,3026.578417,21.675109,15.375249,2.840306,259.088178
219,9.380000,3028.649997,21.846807,15.431959,2.830739,259.158516
220,9.400000,3036.936317,22.018216,15.488478,2.821155,259.439866
221,9.420000,3045.222637,22.189511,15.544805,2.811545,259.721216
222,9.440000,3045.222637,22.360453,15.600940,2.801921,259.721216
223,9.460000,3051.437377,22.530983,15.656882,2.792287,259.932228
224,9.480000,3055.580537,22.701214,15.712631,2.782636,260.072903
225,9.500000,3057.652117,22.871027,15.768187,2.772975,260.143241
226,9.520000,3059.723697,23.040365,15.823550,2.763308,260.213578
227,9.540000,3051.437377,23.208940,15.878720,2.753650,259.932228
228,9.560000,3063.866857,23.377038,15.933696,2.743986,260.354253
229,9.580000,3059.723697,23.544773,15.988479,2.734309,260.213578
230,9.600000,3080.439497,23.712365,16.043068,2.724605,260.916953
231,9.620000,3068.010017,23.879587,16.097463,2.714887,260.494928
232,9.640000,3076.296337,24.046100,16.151664,2.705176,260.776278
233,9.660000,3082.511077,24.212406,16.205670,2.695442,260.987291
234,9.680000,3074.224757,24.378058,16.259482,2.685711,260.705941
235,9.700000,3090.797397,24.543332,16.313098,2.675967,261.268641
236,9.720000,3090.797397,24.708447,16.366520,2.666196,261.268641
237,9.740000,3074.224757,24.872519,16.419746,2.656452,260.705941
238,9.760000,3088.725817,25.035934,16.472778,2.646711,261.198303
239,9.780000,3088.725817,25.199132,16.525615,2.636946,261.198303
240,9.800000,3105.298458,25.362161,16.578256,2.627155,261.761003
241,9.820000,3092.868977,25.524693,16.630701,2.617358,261.338978
242,9.840000,3084.582657,25.686078,16.682950,2.607594,261.057628
243,9.860000,3101.155298,25.847074,16.735004,2.597816,261.620328
244,9.880000,3092.868977,26.007680,16.786863,2.588025,261.338978
245,9.900000,3099.083718,26.167626,16.838525,2.578237,261.549991
246,9.920000,3094.940557,26.327020,16.889992,2.568446,261.409316
247,9.940000,3097.012137,26.485754,16.941263,2.558659,261.479653
248,9.960000,3097.012137,26.643935,16.992339,2.548868,261.479653
249,9.980000,3097.012137,26.801509,17.043218,2.539076,261.479653
250,10.000000,3105.298458,26.958686,17.093901,2.529272,261.761003
251,10.020000,3090.797397,27.115099,17.144389,2.519478,261.268641
252,10.040000,3105.298458,27.270904,17.194681,2.509683,261.761003
253,10.060000,3105.298458,27.426466,17.244776,2.499866,261.761003
254,10.080000,3097.012137,27.581212,17.294675,2.490061,261.479653
255,10.100000,3111.513198,27.735502,17.344378,2.480247,261.972016
256,10.120000,3101.155298,27.889287,17.393885,2.470426,261.620328
257,10.140000,3105.298458,28.042308,17.443196,2.460615,261.761003
258,10.160000,3107.370038,28.194873,17.492310,2.450794,261.831341
259,10.180000,3088.725817,28.346424,17.541228,2.440999,261.198303
260,10.200000,3107.370038,28.497366,17.589950,2.431205,261.831341
261,10.220000,3099.083718,28.647954,17.638476,2.421394,261.549991
262,10.240000,3101.155298,28.797782,17.686805,2.411593,261.620328
263,10.260000,3103.226878,28.947102,17.734939,2.401785,261.690666
264,10.280000,3090.797397,29.095567,17.782877,2.391994,261.268641
265,10.300000,3103.226878,29.243424,17.830619,2.382203,261.690666
266,10.320000,3088.725817,29.390626,17.878165,2.372416,261.198303
267,10.340000,3101.155298,29.537173,17.925516,2.362631,261.620328
268,10.360000,3088.725817,29.683114,17.972670,2.352847,261.198303
