[N01-A-ABS-0C]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
253,9.820000,255.321455,20.971901,19.076443,3.318553,32.763202
254,9.840000,238.849103,20.988299,19.142808,3.317952,32.191543
255,9.860000,216.199620,21.003396,19.209162,3.317415,31.405512
256,9.880000,201.786312,21.017262,19.275505,3.316937,30.905311
257,9.900000,187.373004,21.030169,19.341840,3.316506,30.405109
258,9.920000,170.900652,21.042050,19.408166,3.316124,29.833450
259,9.940000,168.841608,21.053316,19.474485,3.315772,29.761993
260,9.960000,156.487344,21.064103,19.540797,3.315444,29.333249

[Raw Data]

Point ID,Time [ms],Force [N],Voltage Ch1 [mV]
1,0.000000,688.750215,23.902489
2,0.020000,682.573083,23.688117
3,0.040000,682.573083,23.688117
4,0.060000,688.750215,23.902489
5,0.080000,686.691171,23.831031
6,0.100000,690.809259,23.973946
7,0.120000,690.809259,23.973946
8,0.140000,696.986391,24.188318
9,0.160000,694.927347,24.116861
10,0.180000,688.750215,23.902489
11,0.200000,680.514039,23.616659
12,0.220000,694.927347,24.116861
13,0.240000,684.632127,23.759574
14,0.260000,684.632127,23.759574
15,0.280000,684.632127,23.759574
16,0.300000,694.927347,24.116861
17,0.320000,688.750215,23.902489
18,0.340000,682.573083,23.688117
19,0.360000,696.986391,24.188318
20,0.380000,686.691171,23.831031
21,0.400000,692.868303,24.045404
22,0.420000,696.986391,24.188318
23,0.440000,688.750215,23.902489
24,0.460000,688.750215,23.902489
25,0.480000,701.104479,24.331233
26,0.500000,692.868303,24.045404
27,0.520000,696.986391,24.188318
28,0.540000,694.927347,24.116861
29,0.560000,692.868303,24.045404
30,0.580000,696.986391,24.188318
31,0.600000,690.809259,23.973946
32,0.620000,678.454995,23.545202
33,0.640000,696.986391,24.188318
34,0.660000,692.868303,24.045404
35,0.680000,692.868303,24.045404
36,0.700000,686.691171,23.831031
37,0.720000,686.691171,23.831031
38,0.740000,688.750215,23.902489
39,0.760000,684.632127,23.759574
40,0.780000,688.750215,23.902489
41,0.800000,680.514039,23.616659
42,0.820000,684.632127,23.759574
43,0.840000,688.750215,23.902489
44,0.860000,686.691171,23.831031
45,0.880000,680.514039,23.616659
46,0.900000,694.927347,24.116861
47,0.920000,688.750215,23.902489
48,0.940000,690.809259,23.973946
49,0.960000,694.927347,24.116861
50,0.980000,692.868303,24.045404
51,1.000000,686.691171,23.831031
52,1.020000,684.632127,23.759574
