[N02-B-2024-T4-0C]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
337,0.672000,276.830905,8.443168,2.480151,3.632513,4.204026
338,0.674000,302.783803,8.445273,2.487416,3.632487,4.434034
339,0.676000,346.038632,8.447630,2.494681,3.632456,4.817380
340,0.678000,429.664634,8.450448,2.501946,3.632415,5.558515
341,0.680000,513.290637,8.453873,2.509210,3.632361,6.299650
342,0.682000,545.010845,8.457717,2.516475,3.632298,6.580770
343,0.684000,550.778155,8.461697,2.523740,3.632232,6.631883
344,0.686000,576.731052,8.465792,2.531004,3.632163,6.861891
345,0.688000,625.753192,8.470160,2.538268,3.632088,7.296349
346,0.690000,671.891676,8.474873,2.545532,3.632006,7.705252
347,0.692000,715.146505,8.479911,2.552796,3.631918,8.088597
348,0.694000,726.681126,8.485147,2.560060,3.631824,8.190823
349,0.696000,703.611884,8.490342,2.567324,3.631732,7.986372
350,0.698000,692.077263,8.495410,2.574587,3.631642,7.884146
351,0.700000,677.658987,8.500385,2.581850,3.631555,7.756364
352,0.702000,689.193608,8.505349,2.589113,3.631467,7.858590
353,0.704000,715.146505,8.510448,2.596376,3.631377,8.088597
354,0.706000,778.586921,8.515872,2.603639,3.631280,8.650838
355,0.708000,833.376371,8.521726,2.610901,3.631173,9.136409
356,0.710000,865.096579,8.527893,2.618163,3.631060,9.417530
357,0.712000,859.329268,8.534155,2.625425,3.630945,9.366417
358,0.714000,842.027336,8.540332,2.632687,3.630831,9.213079
359,0.716000,879.514855,8.546583,2.639949,3.630716,9.545312
360,0.718000,914.118718,8.553095,2.647210,3.630595,9.851988
361,0.720000,922.769684,8.559764,2.654471,3.630471,9.928657
362,0.722000,844.910992,8.566181,2.661732,3.630352,9.238635
363,0.724000,732.448437,8.571907,2.668992,3.630249,8.241936
364,0.726000,602.683950,8.576754,2.676253,3.630164,7.091898
365,0.728000,501.756016,8.580763,2.683513,3.630097,6.197425
366,0.730000,438.315600,8.584176,2.690773,3.630043,5.635184
367,0.732000,421.013668,8.587295,2.698033,3.629995,5.481846
368,0.734000,421.013668,8.590352,2.705293,3.629949,5.481846
369,0.736000,377.758839,8.593251,2.712553,3.629906,5.098500
370,0.738000,279.714561,8.595638,2.719813,3.629874,4.229583
371,0.740000,201.855869,8.597386,2.727073,3.629856,3.539560
372,0.742000,198.972213,8.598841,2.734332,3.629844,3.514004
373,0.744000,273.947250,8.600557,2.741592,3.629827,4.178470
374,0.746000,334.504011,8.602766,2.748852,3.629799,4.715154
375,0.748000,340.271321,8.605215,2.756111,3.629766,4.766267
376,0.750000,297.016492,8.607528,2.763371,3.629736,4.382921
377,0.752000,245.110697,8.609496,2.770630,3.629713,3.922906
378,0.754000,207.623179,8.611140,2.777890,3.629697,3.590673
379,0.756000,219.157800,8.612689,2.785149,3.629683,3.692898
380,0.758000,291.249182,8.614541,2.792408,3.629663,4.331808
381,0.760000,371.991529,8.616949,2.799668,3.629631,5.047387
382,0.762000,444.082910,8.619911,2.806927,3.629586,5.686297
383,0.764000,441.199255,8.623124,2.814186,3.629537,5.660740
384,0.766000,386.409805,8.626128,2.821445,3.629491,5.175169
385,0.768000,348.922287,8.628796,2.828704,3.629454,4.842936
386,0.770000,348.922287,8.631329,2.835963,3.629419,4.842936
387,0.772000,403.711737,8.634061,2.843222,3.629379,5.328507
388,0.774000,444.082910,8.637138,2.850480,3.629333,5.686297
389,0.776000,412.362703,8.640246,2.857739,3.629285,5.405176
390,0.778000,337.387666,8.642967,2.864997,3.629246,4.740710
391,0.780000,285.481871,8.645228,2.872256,3.629217,4.280695
392,0.782000,259.528974,8.647206,2.879514,3.629194,4.050688
393,0.784000,268.179940,8.649121,2.886773,3.629172,4.127357
394,0.786000,325.853045,8.651277,2.894031,3.629145,4.638485
395,0.788000,397.944426,8.653903,2.901289,3.629108,5.277395
396,0.790000,426.780979,8.656896,2.908547,3.629063,5.532958
397,0.792000,371.991529,8.659795,2.915805,3.629020,5.047387
398,0.794000,288.365526,8.662192,2.923063,3.628988,4.306252
399,0.796000,213.390490,8.664012,2.930321,3.628969,3.641786
400,0.798000,201.855869,8.665519,2.937579,3.628956,3.539560
