[N01-D-PMMA-0C]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
205,4.080000,4515.008665,153.300579
206,4.100000,4533.652885,153.933617
207,4.120000,4523.294985,153.581929
208,4.140000,4527.438145,153.722604
209,4.160000,4517.080245,153.370917
210,4.180000,4517.080245,153.370917
211,4.200000,4525.366565,153.652267
212,4.220000,4529.509725,153.792942
213,4.240000,4529.509725,153.792942
214,4.260000,4523.294985,153.581929
215,4.280000,4515.008665,153.300579
216,4.300000,4515.008665,153.300579
217,4.320000,4523.294985,153.581929
218,4.340000,4523.294985,153.581929
219,4.360000,4519.151825,153.441254
220,4.380000,4529.509725,153.792942
221,4.400000,4533.652885,153.933617
222,4.420000,4515.008665,153.300579
223,4.440000,4519.151825,153.441254
224,4.460000,4512.937085,153.230242
225,4.480000,4510.865505,153.159904
226,4.500000,4527.438145,153.722604
227,4.520000,4537.796045,154.074292
228,4.540000,4521.223405,153.511592
229,4.560000,4533.652885,153.933617
230,4.580000,4519.151825,153.441254
231,4.600000,4517.080245,153.370917
232,4.620000,4525.366565,153.652267
233,4.640000,4521.223405,153.511592
234,4.660000,4523.294985,153.581929
235,4.680000,4510.865505,153.159904
236,4.700000,4523.294985,153.581929
237,4.720000,4521.223405,153.511592
238,4.740000,4521.223405,153.511592
239,4.760000,4527.438145,153.722604
240,4.780000,4515.008665,153.300579
241,4.800000,4537.796045,154.074292
242,4.820000,4523.294985,153.581929
243,4.840000,4525.366565,153.652267
244,4.860000,4523.294985,153.581929
245,4.880000,4519.151825,153.441254
246,4.900000,4535.724465,154.003954
247,4.920000,4521.223405,153.511592
248,4.940000,4529.509725,153.792942
249,4.960000,4521.223405,153.511592
250,4.980000,4519.151825,153.441254
251,5.000000,4529.509725,153.792942
252,5.020000,4515.008665,153.300579
253,5.040000,4622.730826,156.958129
254,5.060000,4751.168788,161.319054
255,5.080000,4738.739308,160.897029
256,5.100000,4732.524567,160.686017
257,5.120000,4724.238247,160.404667
258,5.140000,4736.667727,160.826692
259,5.160000,4792.600388,162.725804
260,5.180000,4742.882468,161.037704
261,5.200000,4732.524567,160.686017
262,5.220000,4666.234007,158.435217
263,5.240000,4695.236127,159.419942
264,5.260000,4705.594027,159.771629
265,5.280000,4674.520327,158.716567
266,5.300000,4709.737187,159.912304
267,5.320000,4736.667727,160.826692
268,5.340000,4742.882468,161.037704
269,5.360000,4730.452987,160.615679
270,5.380000,4842.318309,164.413904
271,5.400000,4912.752030,166.805379
272,5.420000,5020.474191,170.462929
273,5.440000,5053.619471,171.588329
274,5.460000,5053.619471,171.588329
275,5.480000,5101.265812,173.206092
276,5.500000,5026.688931,170.673942
277,5.520000,4471.505484,151.823492
278,5.540000,4697.307707,159.490279
279,5.560000,4655.876107,158.083529
280,5.580000,4846.461469,164.554579
281,5.600000,4701.450867,159.630954
282,5.620000,4527.438145,153.722604
283,5.640000,4875.463589,165.539304
284,5.660000,4848.533049,164.624917
285,5.680000,5016.331031,170.322254
286,5.700000,4825.745669,163.851204
287,5.720000,4813.316188,163.429179
288,5.740000,4776.027748,162.163104
289,5.760000,4817.459348,163.569854
290,5.780000,4852.676209,164.765592
291,5.800000,4809.173028,163.288504
292,5.820000,4834.031989,164.132554
293,5.840000,4662.090847,158.294542
294,5.860000,4726.309827,160.475004
295,5.880000,4676.591907,158.786904
296,5.900000,4782.242488,162.374117
297,5.920000,4751.168788,161.319054
298,5.940000,4724.238247,160.404667
299,5.960000,4844.389889,164.484242
300,5.980000,4836.103569,164.202892
301,6.000000,4958.326790,168.352804
302,6.020000,4921.038350,167.086729
303,6.040000,4941.754150,167.790104
304,6.060000,4987.328911,169.337529
305,6.080000,4962.469950,168.493479
306,6.100000,4983.185750,169.196854
307,6.120000,4933.467830,167.508754
308,6.140000,4952.112050,168.141792
309,6.160000,4916.895190,166.946054
310,6.180000,4916.895190,166.946054
311,6.200000,4894.107809,166.172342
312,6.220000,4912.752030,166.805379
313,6.240000,4852.676209,164.765592
314,6.260000,4923.109930,167.157067
315,6.280000,4908.608870,166.664704
316,6.300000,4970.756270,168.774829
317,6.320000,5012.187871,170.181579
318,6.340000,4999.758391,169.759554
319,6.360000,5090.907912,172.854404
320,6.380000,5080.550012,172.502717
321,6.400000,5101.265812,173.206092
322,6.420000,5072.263692,172.221367
323,6.440000,5072.263692,172.221367
324,6.460000,5080.550012,172.502717
325,6.480000,5055.691051,171.658667
326,6.500000,5063.977371,171.940017
327,6.520000,5053.619471,171.588329
328,6.540000,5034.975251,170.955292
329,6.560000,5045.333151,171.306979
330,6.580000,5051.547891,171.517992
331,6.600000,5080.550012,172.502717
332,6.620000,5111.623712,173.557779
333,6.640000,5111.623712,173.557779
334,6.660000,5157.198473,175.105204
335,6.680000,5171.699533,175.597567
336,6.700000,5194.486913,176.371279
337,6.720000,5211.059553,176.933979
338,6.740000,4979.042590,169.056179
339,6.760000,4974.899430,168.915504
340,6.780000,4852.676209,164.765592
341,6.800000,4923.109930,167.157067
342,6.820000,4747.025628,161.178379
343,6.840000,4689.021387,159.208929
344,6.860000,4635.160306,157.380154
345,6.880000,4577.156066,155.410704
346,6.900000,4475.648644,151.964167
347,6.920000,4533.652885,153.933617
348,6.940000,4535.724465,154.003954
349,6.960000,4550.225525,154.496317
350,6.980000,4577.156066,155.410704
351,7.000000,4465.290744,151.612479
352,7.020000,4525.366565,153.652267
353,7.040000,4498.436025,152.737879
354,7.060000,4556.440265,154.707329
355,7.080000,4512.937085,153.230242
356,7.100000,4502.579185,152.878554
357,7.120000,4496.364445,152.667542
358,7.140000,4523.294985,153.581929
359,7.160000,4556.440265,154.707329
360,7.180000,4527.438145,153.722604
361,7.200000,4535.724465,154.003954
362,7.220000,4504.650765,152.948892
363,7.240000,4527.438145,153.722604
364,7.260000,4529.509725,153.792942
365,7.280000,4544.010785,154.285304
366,7.300000,4523.294985,153.581929
367,7.320000,4508.793925,153.089567
368,7.340000,4548.153945,154.425979
369,7.360000,4537.796045,154.074292
370,7.380000,4558.511845,154.777667
371,7.400000,4523.294985,153.581929
372,7.420000,4523.294985,153.581929
373,7.440000,4519.151825,153.441254
374,7.460000,4537.796045,154.074292
375,7.480000,4537.796045,154.074292
376,7.500000,4517.080245,153.370917
377,7.520000,4517.080245,153.370917
378,7.540000,4508.793925,153.089567
379,7.560000,4527.438145,153.722604
380,7.580000,4512.937085,153.230242
381,7.600000,4531.581305,153.863279
382,7.620000,4523.294985,153.581929
383,7.640000,4512.937085,153.230242
384,7.660000,4546.082365,154.355642
385,7.680000,4531.581305,153.863279
386,7.700000,4519.151825,153.441254
387,7.720000,4506.722345,153.019229
388,7.740000,4521.223405,153.511592
389,7.760000,4523.294985,153.581929
390,7.780000,4515.008665,153.300579
391,7.800000,4529.509725,153.792942
392,7.820000,4523.294985,153.581929
393,7.840000,4504.650765,152.948892
394,7.860000,4525.366565,153.652267
395,7.880000,4529.509725,153.792942
396,7.900000,4531.581305,153.863279
397,7.920000,4523.294985,153.581929
398,7.940000,4519.151825,153.441254
399,7.960000,4523.294985,153.581929
400,7.980000,4525.366565,153.652267
401,8.000000,4533.652885,153.933617
402,8.020000,4517.080245,153.370917
403,8.040000,4523.294985,153.581929
404,8.060000,4527.438145,153.722604
