[N01-D-2024-T4-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
222,0.442000,2246.367448,7.454944,1.645102,3.657475,21.020131
223,0.444000,2358.830003,7.471786,1.652417,3.657135,22.016830
224,0.446000,2520.314698,7.489629,1.659731,3.656772,23.447988
225,0.448000,2661.613805,7.508577,1.667044,3.656386,24.700251
226,0.450000,2696.217668,7.528167,1.674356,3.655987,25.006928
227,0.452000,2673.148426,7.547796,1.681668,3.655586,24.802476
228,0.454000,2641.428218,7.567223,1.688979,3.655190,24.521356
229,0.456000,2673.148426,7.586647,1.696289,3.654793,24.802476
230,0.458000,2733.705187,7.606407,1.703598,3.654390,25.339161
231,0.460000,2797.145603,7.626618,1.710906,3.653977,25.901401
232,0.462000,2869.236984,7.647322,1.718214,3.653553,26.540311
233,0.464000,2912.491813,7.668444,1.725521,3.653120,26.923657
234,0.466000,2869.236984,7.689564,1.732826,3.652687,26.540311
235,0.468000,2748.123463,7.710082,1.740131,3.652267,25.466943
236,0.470000,2650.079184,7.729796,1.747435,3.651864,24.598025
237,0.472000,2557.802216,7.748814,1.754739,3.651476,23.780221
238,0.474000,2477.059869,7.767197,1.762041,3.651102,23.064642
239,0.476000,2318.458829,7.784706,1.769343,3.650746,21.659040
240,0.478000,2044.511580,7.800633,1.776644,3.650424,19.231183
241,0.480000,1735.960467,7.814433,1.783945,3.650148,16.496650
242,0.482000,1438.943975,7.826021,1.791245,3.649919,13.864342
243,0.484000,1228.437141,7.835757,1.798545,3.649730,11.998725
244,0.486000,1072.719757,7.844155,1.805844,3.649570,10.618680
245,0.488000,971.791823,7.851617,1.813143,3.649429,9.724206
246,0.490000,830.492715,7.858194,1.820442,3.649308,8.471943
247,0.492000,723.797470,7.863866,1.827740,3.649206,7.526357
248,0.494000,622.869536,7.868780,1.835039,3.649120,6.631883
249,0.496000,568.080086,7.873126,1.842337,3.649047,6.146312
250,0.498000,588.265673,7.877346,1.849635,3.648976,6.325207
251,0.500000,677.658986,7.881965,1.856933,3.648896,7.117455
252,0.502000,746.866712,7.887163,1.864230,3.648804,7.730808
253,0.504000,790.121541,7.892771,1.871528,3.648704,8.114154
254,0.506000,813.190783,7.898621,1.878825,3.648598,8.318605
255,0.508000,833.376370,7.904628,1.886122,3.648489,8.497500
256,0.510000,882.398510,7.910888,1.893419,3.648374,8.931958
257,0.512000,948.722581,7.917569,1.900716,3.648250,9.519755
258,0.514000,1020.813962,7.924754,1.908012,3.648116,10.158665
259,0.516000,1072.719757,7.932391,1.915308,3.647971,10.618680
260,0.518000,1130.392862,7.940428,1.922604,3.647819,11.129808
261,0.520000,1214.018865,7.948980,1.929899,3.647655,11.870943
262,0.522000,1291.877557,7.958120,1.937195,3.647478,12.560966
263,0.524000,1366.852593,7.967818,1.944489,3.647290,13.225432
264,0.526000,1398.572801,7.977904,1.951784,3.647093,13.506552
265,0.528000,1444.711285,7.988273,1.959078,3.646890,13.915454
266,0.530000,1522.569977,7.999094,1.966371,3.646678,14.605477
267,0.532000,1577.359427,8.010398,1.973664,3.646455,15.091048
268,0.534000,1588.894048,8.021943,1.980957,3.646226,15.193274
269,0.536000,1577.359427,8.033488,1.988249,3.645998,15.091048
270,0.538000,1565.824806,8.044948,1.995541,3.645772,14.988823
271,0.540000,1508.151701,8.056154,2.002832,3.645551,14.477695
272,0.542000,1418.758388,8.066824,2.010123,3.645341,13.685447
273,0.544000,1309.179488,8.076768,2.017414,3.645148,12.714304
274,0.546000,1219.786175,8.085986,2.024704,3.644969,11.922056
275,0.548000,1130.392862,8.094553,2.031994,3.644805,11.129808
276,0.550000,994.861065,8.102299,2.039283,3.644658,9.928657
277,0.552000,833.376370,8.108962,2.046572,3.644535,8.497500
278,0.554000,692.077262,8.114521,2.053861,3.644435,7.245237
279,0.556000,570.963741,8.119124,2.061150,3.644356,6.171868
280,0.558000,464.268497,8.122897,2.068439,3.644294,5.226282
281,0.560000,369.107873,8.125934,2.075727,3.644249,4.382921
282,0.562000,219.157800,8.128078,2.083016,3.644222,3.053989
283,0.564000,147.066418,8.129412,2.090304,3.644213,2.415079
284,0.566000,112.462555,8.130358,2.097593,3.644213,2.108402
285,0.568000,121.113521,8.131209,2.104881,3.644214,2.185071
286,0.570000,100.927934,8.132019,2.112169,3.644216,2.006177
287,0.572000,138.415452,8.132891,2.119458,3.644217,2.338410
288,0.574000,173.019315,8.134026,2.126746,3.644212,2.645086
289,0.576000,250.878007,8.135570,2.134035,3.644199,3.335109
290,0.578000,320.085734,8.137651,2.141323,3.644174,3.948462
291,0.580000,366.224218,8.140152,2.148611,3.644140,4.357364
292,0.582000,418.130013,8.143010,2.155900,3.644098,4.817380
293,0.584000,527.708913,8.146457,2.163188,3.644043,5.788522
294,0.586000,671.891676,8.150829,2.170476,3.643969,7.066342
295,0.588000,749.750368,8.156009,2.177764,3.643877,7.756364
296,0.590000,821.841749,8.161735,2.185051,3.643774,8.395274
297,0.592000,902.584096,8.168019,2.192339,3.643659,9.110853
298,0.594000,1006.395686,8.174974,2.199626,3.643529,10.030883
299,0.596000,1101.556309,8.182655,2.206913,3.643384,10.874244
300,0.598000,1173.647691,8.190944,2.214199,3.643225,11.513154
301,0.600000,1251.506383,8.199779,2.221486,3.643055,12.203176
302,0.602000,1338.016041,8.209213,2.228772,3.642872,12.969868
303,0.604000,1404.340112,8.219202,2.236057,3.642677,13.557665
304,0.606000,1415.874733,8.229475,2.243342,3.642476,13.659890
305,0.608000,1410.107422,8.239768,2.250627,3.642274,13.608778
306,0.610000,1395.689146,8.249988,2.257911,3.642074,13.480996
307,0.612000,1381.270870,8.260101,2.265195,3.641877,13.353214
308,0.614000,1366.852593,8.270109,2.272479,3.641681,13.225432
309,0.616000,1297.644867,8.279812,2.279762,3.641492,12.612078
310,0.618000,1228.437141,8.289011,2.287045,3.641314,11.998725
311,0.620000,1147.694794,8.297663,2.294327,3.641148,11.283146
312,0.622000,1052.534170,8.305674,2.301610,3.640995,10.439785
313,0.624000,917.002373,8.312845,2.308891,3.640861,9.238635
314,0.626000,798.772507,8.319092,2.316173,3.640746,8.190823
315,0.628000,718.030160,8.324614,2.323454,3.640647,7.475244
316,0.630000,669.008020,8.329664,2.330736,3.640558,7.040785
317,0.632000,631.520502,8.334398,2.338017,3.640476,6.708552
318,0.634000,539.243534,8.338660,2.345298,3.640404,5.890748
319,0.636000,452.733876,8.342272,2.352578,3.640346,5.124056
320,0.638000,389.293460,8.345337,2.359859,3.640300,4.561816
321,0.640000,392.177115,8.348182,2.367139,3.640258,4.587372
322,0.642000,400.828081,8.351068,2.374420,3.640216,4.664041
323,0.644000,423.897323,8.354070,2.381700,3.640171,4.868492
324,0.646000,421.013668,8.357146,2.388981,3.640124,4.842936
325,0.648000,429.664634,8.360243,2.396261,3.640077,4.919605
326,0.650000,455.617531,8.363465,2.403541,3.640028,5.149613
327,0.652000,478.686773,8.366866,2.410821,3.639974,5.354064
328,0.654000,504.639670,8.370445,2.418101,3.639917,5.584071
329,0.656000,585.382018,8.374413,2.425381,3.639851,6.299650
330,0.658000,663.240710,8.378958,2.432660,3.639773,6.989673
331,0.660000,720.913815,8.383995,2.439940,3.639684,7.500800
332,0.662000,769.935954,8.389422,2.447219,3.639587,7.935259
333,0.664000,836.260025,8.395267,2.454498,3.639481,8.523056
334,0.666000,931.420649,8.401701,2.461777,3.639362,9.366417
335,0.668000,1029.464928,8.408837,2.469055,3.639228,10.235334
336,0.670000,1084.254378,8.416529,2.476334,3.639083,10.720906
337,0.672000,1118.858241,8.424546,2.483612,3.638930,11.027582
338,0.674000,1147.694794,8.432794,2.490889,3.638772,11.283146
339,0.676000,1130.392862,8.441083,2.498167,3.638613,11.129808
340,0.678000,1133.276517,8.449320,2.505444,3.638456,11.155364
341,0.680000,1162.113070,8.457671,2.512721,3.638296,11.410928
342,0.682000,1185.182312,8.466211,2.519997,3.638132,11.615379
343,0.684000,1199.600588,8.474887,2.527273,3.637965,11.743161
344,0.686000,1150.578449,8.483437,2.534549,3.637800,11.308703
345,0.688000,1029.464928,8.491367,2.541824,3.637649,10.235334
346,0.690000,893.933131,8.498364,2.549100,3.637519,9.034184
347,0.692000,790.121541,8.504489,2.556375,3.637406,8.114154
348,0.694000,772.819610,8.510174,2.563649,3.637304,7.960815
349,0.696000,749.750368,8.515712,2.570924,3.637204,7.756364
350,0.698000,677.658986,8.520904,2.578198,3.637112,7.117455
351,0.700000,536.359878,8.525319,2.585472,3.637037,5.865191
352,0.702000,371.991528,8.528623,2.592746,3.636985,4.408477
353,0.704000,233.576076,8.530826,2.600020,3.636957,3.181771
354,0.706000,173.019315,8.532304,2.607294,3.636945,2.645086
355,0.708000,147.066418,8.533469,2.614568,3.636940,2.415079
356,0.710000,123.997176,8.534454,2.621842,3.636938,2.210628
357,0.712000,92.276968,8.535241,2.629116,3.636941,1.929507
358,0.714000,25.952897,8.535671,2.636390,3.636951,1.341710
359,0.716000,-49.022140,8.535587,2.643664,3.636973,0.677244

[Raw Data]

Point ID,Time [ms],Force [N],Voltage Ch1 [mV]
1,-3.870000,139.857280,1.239485
2,-3.868000,148.508246,1.316154
3,-3.866000,168.693833,1.495049
4,-3.864000,197.530385,1.750613
5,-3.862000,194.646730,1.725056
