[N01-C-ABS-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
24,0.460000,668.159775,23.187915
25,0.480000,670.218819,23.259373
26,0.500000,664.041687,23.045000
27,0.520000,664.041687,23.045000
28,0.540000,670.218819,23.259373
29,0.560000,682.573083,23.688117
30,0.580000,678.454995,23.545202
31,0.600000,678.454995,23.545202
32,0.620000,672.277863,23.330830
33,0.640000,668.159775,23.187915
34,0.660000,668.159775,23.187915
35,0.680000,661.982643,22.973543
36,0.700000,661.982643,22.973543
37,0.720000,670.218819,23.259373
38,0.740000,670.218819,23.259373
39,0.760000,664.041687,23.045000
40,0.780000,668.159775,23.187915
41,0.800000,670.218819,23.259373
42,0.820000,670.218819,23.259373
43,0.840000,664.041687,23.045000
44,0.860000,664.041687,23.045000
45,0.880000,666.100731,23.116458
46,0.900000,674.336907,23.402287
47,0.920000,672.277863,23.330830
48,0.940000,670.218819,23.259373
49,0.960000,674.336907,23.402287
50,0.980000,670.218819,23.259373
51,1.000000,672.277863,23.330830
52,1.020000,674.336907,23.402287
53,1.040000,670.218819,23.259373
54,1.060000,672.277863,23.330830
55,1.080000,670.218819,23.259373
56,1.100000,674.336907,23.402287
57,1.120000,676.395951,23.473745
58,1.140000,666.100731,23.116458
59,1.160000,676.395951,23.473745
60,1.180000,668.159775,23.187915
61,1.200000,666.100731,23.116458
62,1.220000,666.100731,23.116458
63,1.240000,668.159775,23.187915
64,1.260000,674.336907,23.402287
65,1.280000,676.395951,23.473745
66,1.300000,676.395951,23.473745
67,1.320000,664.041687,23.045000
68,1.340000,659.923599,22.902086
69,1.360000,670.218819,23.259373
70,1.380000,661.982643,22.973543
71,1.400000,670.218819,23.259373
72,1.420000,676.395951,23.473745
73,1.440000,678.454995,23.545202
74,1.460000,672.277863,23.330830
75,1.480000,680.514039,23.616659
76,1.500000,668.159775,23.187915
77,1.520000,668.159775,23.187915
78,1.540000,668.159775,23.187915
79,1.560000,664.041687,23.045000
80,1.580000,672.277863,23.330830
81,1.600000,668.159775,23.187915
82,1.620000,674.336907,23.402287
83,1.640000,664.041687,23.045000
