[B02-AB-2024-T4-NU]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
229,0.456000,7780.101893,9.933861,1.697770,3.602669,70.573971
230,0.458000,7745.498030,9.989785,1.704974,3.601473,70.267294
231,0.460000,7713.777822,10.045452,1.712176,3.600283,69.986174
232,0.462000,7682.057614,10.100872,1.719375,3.599098,69.705054
233,0.464000,7630.151819,10.155973,1.726572,3.597919,69.245039
234,0.466000,7546.525817,10.210569,1.733767,3.596751,68.503903
235,0.468000,7477.318091,10.264597,1.740959,3.595595,67.890550
236,0.470000,7428.295951,10.318183,1.748149,3.594448,67.456091
237,0.472000,7408.110364,10.371504,1.755337,3.593307,67.277197
238,0.474000,7359.088225,10.424558,1.762523,3.592171,66.842738
239,0.476000,7295.647809,10.477192,1.769706,3.591043,66.280497
240,0.478000,7255.276636,10.529437,1.776887,3.589924,65.922708
241,0.480000,7237.974704,10.581459,1.784065,3.588810,65.769370
242,0.482000,7217.789117,10.633330,1.791242,3.587698,65.590475
243,0.484000,7217.789117,10.685112,1.798416,3.586588,65.590475
244,0.486000,7258.160291,10.737023,1.805588,3.585474,65.948264
245,0.488000,7324.484362,10.789301,1.812758,3.584353,66.536061
246,0.490000,7393.692088,10.842048,1.819926,3.583221,67.149415
247,0.492000,7480.201746,10.895336,1.827091,3.582076,67.916106
248,0.494000,7586.896991,10.949298,1.834254,3.580917,68.861693
249,0.496000,7699.359546,11.004028,1.841415,3.579740,69.858392
250,0.498000,7803.171135,11.059514,1.848573,3.578546,70.778422
251,0.500000,7915.633690,11.115755,1.855729,3.577336,71.775121
252,0.502000,8030.979901,11.172791,1.862882,3.576108,72.797377
253,0.504000,8166.511698,11.230705,1.870033,3.574860,73.998527
254,0.506000,8322.229082,11.289639,1.877182,3.573589,75.378572
255,0.508000,8457.760879,11.349593,1.884328,3.572295,76.579722
256,0.510000,8561.572469,11.410380,1.891471,3.570983,77.499753
257,0.512000,8662.500403,11.471875,1.898612,3.569655,78.394226
258,0.514000,8754.777371,11.534037,1.905749,3.568311,79.212031
259,0.516000,8867.239926,11.596906,1.912885,3.566952,80.208730
260,0.518000,8950.865929,11.660450,1.920017,3.565577,80.949865
261,0.520000,9022.957310,11.724525,1.927147,3.564190,81.588775
262,0.522000,9054.677518,11.788944,1.934274,3.562795,81.869895
263,0.524000,9034.491931,11.853380,1.941398,3.561399,81.691000
264,0.526000,9008.539034,11.917625,1.948520,3.560006,81.460993
265,0.528000,8965.284205,11.981600,1.955638,3.558619,81.077647
266,0.530000,8939.331308,12.045303,1.962754,3.557238,80.847640
