[NO1-C1045HR-0C]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
262,-3.200000,-166.677596,-1.422443
263,-3.198000,-157.981374,-1.348229
264,-3.196000,-149.285151,-1.274014
265,-3.194000,-134.791447,-1.150323
266,-3.192000,-134.791447,-1.150323
267,-3.190000,-152.183892,-1.298752
268,-3.188000,-169.576337,-1.447181
269,-3.186000,-184.070041,-1.570872
270,-3.184000,-172.475078,-1.471919
271,-3.182000,-152.183892,-1.298752
272,-3.180000,-128.993966,-1.100847
273,-3.178000,-126.095225,-1.076109
274,-3.176000,-152.183892,-1.298752
275,-3.174000,-169.576337,-1.447181
276,-3.172000,-184.070041,-1.570872
277,-3.170000,-155.082633,-1.323490
278,-3.168000,-146.386410,-1.249276
279,-3.166000,-131.892706,-1.125585
280,-3.164000,-120.297743,-1.026633
281,-3.162000,-120.297743,-1.026633
282,-3.160000,-155.082633,-1.323490
283,-3.158000,-184.070041,-1.570872
284,-3.156000,-189.867522,-1.620348
285,-3.154000,-172.475078,-1.471919
286,-3.152000,-140.588929,-1.199800
287,-3.150000,-120.297743,-1.026633
288,-3.148000,-120.297743,-1.026633
289,-3.146000,-126.095225,-1.076109
290,-3.144000,-160.880114,-1.372967
291,-3.142000,-172.475078,-1.471919
292,-3.140000,-181.171300,-1.546134
293,-3.138000,-160.880114,-1.372967
294,-3.136000,-134.791447,-1.150323
295,-3.134000,-120.297743,-1.026633
296,-3.132000,-123.196484,-1.051371
297,-3.130000,-152.183892,-1.298752
298,-3.128000,-192.766263,-1.645086
299,-3.126000,-189.867522,-1.620348
300,-3.124000,-169.576337,-1.447181
301,-3.122000,-149.285151,-1.274014
302,-3.120000,-128.993966,-1.100847
303,-3.118000,-123.196484,-1.051371
304,-3.116000,-140.588929,-1.199800
305,-3.114000,-157.981374,-1.348229
306,-3.112000,-181.171300,-1.546134
307,-3.110000,-184.070041,-1.570872
308,-3.108000,-175.373818,-1.496657
309,-3.106000,-149.285151,-1.274014
310,-3.104000,-137.690188,-1.175062
311,-3.102000,-126.095225,-1.076109
312,-3.100000,-140.588929,-1.199800
313,-3.098000,-163.778855,-1.397705
314,-3.096000,-178.272559,-1.521395
315,-3.094000,-178.272559,-1.521395
316,-3.092000,-175.373818,-1.496657
317,-3.090000,-146.386410,-1.249276
318,-3.088000,-126.095225,-1.076109
319,-3.086000,-117.399002,-1.001895
320,-3.084000,-128.993966,-1.100847
321,-3.082000,-143.487670,-1.224538
322,-3.080000,-175.373818,-1.496657
323,-3.078000,-198.563745,-1.694562
324,-3.076000,-189.867522,-1.620348
325,-3.074000,-175.373818,-1.496657
326,-3.072000,-137.690188,-1.175062
327,-3.070000,-120.297743,-1.026633
328,-3.068000,-123.196484,-1.051371
329,-3.066000,-155.082633,-1.323490
330,-3.064000,-169.576337,-1.447181
331,-3.062000,-192.766263,-1.645086
332,-3.060000,-175.373818,-1.496657
333,-3.058000,-146.386410,-1.249276
334,-3.056000,-123.196484,-1.051371
335,-3.054000,-117.399002,-1.001895
336,-3.052000,-114.500262,-0.977156
337,-3.050000,-146.386410,-1.249276
338,-3.048000,-189.867522,-1.620348
339,-3.046000,-195.665004,-1.669824
340,-3.044000,-181.171300,-1.546134
341,-3.042000,-149.285151,-1.274014
342,-3.040000,-117.399002,-1.001895
343,-3.038000,-114.500262,-0.977156
344,-3.036000,-140.588929,-1.199800
345,-3.034000,-157.981374,-1.348229
346,-3.032000,-184.070041,-1.570872
347,-3.030000,-189.867522,-1.620348
348,-3.028000,-166.677596,-1.422443
349,-3.026000,-131.892706,-1.125585
350,-3.024000,-120.297743,-1.026633
351,-3.022000,-140.588929,-1.199800
352,-3.020000,-163.778855,-1.397705
