[NO1-C1045HR-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
315,-3.172000,-181.171300,-1.546134
316,-3.170000,-160.880114,-1.372967
317,-3.168000,-152.183892,-1.298752
318,-3.166000,-149.285151,-1.274014
319,-3.164000,-157.981374,-1.348229
320,-3.162000,-157.981374,-1.348229
321,-3.160000,-166.677596,-1.422443
322,-3.158000,-178.272559,-1.521395
323,-3.156000,-189.867522,-1.620348
324,-3.154000,-184.070041,-1.570872
325,-3.152000,-166.677596,-1.422443
326,-3.150000,-157.981374,-1.348229
327,-3.148000,-157.981374,-1.348229
328,-3.146000,-160.880114,-1.372967
329,-3.144000,-175.373818,-1.496657
330,-3.142000,-175.373818,-1.496657
331,-3.140000,-184.070041,-1.570872
332,-3.138000,-186.968782,-1.595610
333,-3.136000,-163.778855,-1.397705
334,-3.134000,-152.183892,-1.298752
335,-3.132000,-146.386410,-1.249276
