[NO1-C-1045HR-BW]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
255,0.508000,4469.858313,12.192361,1.851729,3.524093,36.748504
256,0.510000,3953.882450,12.222044,1.858777,3.523452,32.345115
257,0.512000,3440.805329,12.248097,1.865823,3.522891,27.966465
258,0.514000,2950.918134,12.270613,1.872868,3.522410,23.785720
259,0.516000,2475.524643,12.289726,1.879913,3.522004,19.728665
260,0.518000,2029.118560,12.305591,1.886956,3.521670,15.918992
261,0.520000,1608.801144,12.318402,1.894000,3.521404,12.331962
262,0.522000,1249.357284,12.328466,1.901042,3.521200,9.264433
263,0.524000,930.495796,12.336142,1.908084,3.521048,6.543238
264,0.526000,701.495273,12.341888,1.915126,3.520940,4.588925
265,0.528000,573.950678,12.346379,1.922168,3.520860,3.500447
266,0.530000,597.140605,12.350502,1.929210,3.520787,3.698352
267,0.532000,689.900310,12.355033,1.936251,3.520706,4.489972
268,0.534000,852.229795,12.360463,1.943293,3.520605,5.875308
269,0.536000,1058.040392,12.367188,1.950334,3.520475,7.631716
270,0.538000,1324.724545,12.375576,1.957375,3.520307,9.907624
271,0.540000,1669.674700,12.386117,1.964415,3.520092,12.851463
272,0.542000,2107.384561,12.399412,1.971455,3.519815,16.586922
273,0.544000,2576.980571,12.415899,1.978494,3.519468,20.594500
274,0.546000,3075.563988,12.435792,1.985533,3.519044,24.849460
275,0.548000,3490.083923,12.458895,1.992570,3.518549,28.387013
276,0.550000,3861.122745,12.484758,1.999607,3.517992,31.553495
277,0.552000,4206.072900,12.513136,2.006642,3.517379,34.497333
278,0.554000,4519.136906,12.543823,2.013676,3.516714,37.169052
279,0.556000,4710.453799,12.576278,2.020709,3.516010,38.801769
280,0.558000,4788.719801,12.609673,2.027740,3.515285,39.469699
281,0.560000,4840.897135,12.643521,2.034770,3.514549,39.914986
282,0.562000,4901.770692,12.677758,2.041798,3.513804,40.434487
283,0.564000,4890.175729,12.712161,2.048825,3.513056,40.335534
284,0.566000,4840.897135,12.746343,2.055851,3.512313,39.914986
285,0.568000,4765.529874,12.780081,2.062875,3.511579,39.271794
286,0.570000,4684.365132,12.813261,2.069897,3.510857,38.579126
287,0.572000,4490.149498,12.845469,2.076918,3.510157,36.921671
288,0.574000,4136.503121,12.875747,2.083938,3.509500,33.903618
289,0.576000,3724.881927,12.903334,2.090956,3.508904,30.390803
290,0.578000,3336.450660,12.928110,2.097973,3.508369,27.075892
291,0.580000,2959.614356,12.950197,2.104990,3.507895,23.859934
292,0.582000,2498.714569,12.969344,2.112005,3.507487,19.926570
293,0.584000,1976.941225,12.985041,2.119020,3.507155,15.473705
294,0.586000,1437.775436,12.997017,2.126034,3.506907,10.872412
295,0.588000,878.318462,13.005139,2.133047,3.506745,6.097951
296,0.590000,368.140081,13.009510,2.140061,3.506667,1.744039
297,0.592000,-150.734522,13.010272,2.147074,3.506670,-2.684088
298,0.594000,-597.140605,13.007650,2.154087,3.506748,-6.493761
299,0.596000,-947.888242,13.002232,2.161101,3.506889,-9.487076
300,0.598000,-1231.964840,12.994587,2.168115,3.507079,-11.911413
301,0.600000,-1440.674178,12.985214,2.175129,3.507308,-13.692559
302,0.602000,-1568.218773,12.974660,2.182144,3.507564,-14.781037
303,0.604000,-1588.509958,12.963587,2.189160,3.507831,-14.954204
304,0.606000,-1562.421291,12.952534,2.196176,3.508098,-14.731561
305,0.608000,-1469.661586,12.941897,2.203192,3.508355,-13.939941
306,0.610000,-1292.838397,12.932204,2.210209,3.508592,-12.430914
307,0.612000,-1069.635355,12.923915,2.217226,3.508796,-10.526078
308,0.614000,-747.875126,12.917538,2.224244,3.508959,-7.780144
309,0.616000,-385.532527,12.913561,2.231262,3.509067,-4.687877
310,0.618000,37.683630,12.912340,2.238280,3.509114,-1.076109
311,0.620000,472.494750,12.914130,2.245299,3.509094,2.634612
312,0.622000,881.217203,12.918881,2.252317,3.509007,6.122689
313,0.624000,1281.243433,12.926468,2.259335,3.508857,9.536552
314,0.626000,1695.763368,12.936914,2.266352,3.508643,13.074106
315,0.628000,2098.688339,12.950227,2.273369,3.508365,16.512707
316,0.630000,2498.714569,12.966355,2.280385,3.508024,19.926570
317,0.632000,2875.550873,12.985207,2.287401,3.507622,23.142528
318,0.634000,3191.513620,13.006487,2.294416,3.507166,25.838985
319,0.636000,3475.590219,13.029868,2.301430,3.506663,28.263323
320,0.638000,3768.363039,13.055268,2.308443,3.506115,30.761875
321,0.640000,3994.464822,13.082483,2.315454,3.505525,32.691449
322,0.642000,4127.806898,13.110953,2.322465,3.504908,33.829404
323,0.644000,4156.794306,13.139987,2.329474,3.504278,34.076785
324,0.646000,4130.705639,13.169026,2.336482,3.503648,33.854142
325,0.648000,4052.439638,13.197695,2.343488,3.503025,33.186212
326,0.650000,3948.084969,13.225718,2.350494,3.502418,32.295639
327,0.652000,3788.654225,13.252813,2.357498,3.501830,30.935042
328,0.654000,3571.248665,13.278584,2.364501,3.501273,29.079681
329,0.656000,3281.374585,13.302576,2.371503,3.500755,26.605867
330,0.658000,2878.449614,13.324138,2.378504,3.500292,23.167266
331,0.660000,2469.727161,13.342857,2.385504,3.499892,19.679189
332,0.662000,2029.118560,13.358602,2.392504,3.499559,15.918992
333,0.664000,1574.016254,13.371211,2.399503,3.499296,12.035104
334,0.666000,1142.103875,13.380716,2.406501,3.499102,8.349122
335,0.668000,730.482681,13.387268,2.413499,3.498975,4.836306
336,0.670000,307.266525,13.390899,2.420497,3.498913,1.224538
337,0.672000,-72.468520,13.391720,2.427495,3.498914,-2.016158
338,0.674000,-365.241341,13.390189,2.434493,3.498968,-4.514710
339,0.676000,-556.558234,13.386963,2.441491,3.499060,-6.147427
340,0.678000,-692.799051,13.382592,2.448489,3.499178,-7.310120
341,0.680000,-843.533573,13.377216,2.455488,3.499318,-8.596503
342,0.682000,-962.381946,13.370896,2.462486,3.499479,-9.610767
343,0.684000,-944.989501,13.364221,2.469486,3.499648,-9.462338
344,0.686000,-808.748683,13.358084,2.476485,3.499805,-8.299645
345,0.688000,-565.254456,13.353275,2.483485,3.499933,-6.221642
346,0.690000,-231.899264,13.350485,2.490485,3.500015,-3.376756
347,0.692000,171.025707,13.350272,2.497485,3.500039,0.061845
348,0.694000,588.444382,13.352930,2.504485,3.499999,3.624137
349,0.696000,979.774390,13.358419,2.511485,3.499896,6.963786
350,0.698000,1365.306916,13.366626,2.518484,3.499732,10.253958
351,0.700000,1788.523073,13.377663,2.525484,3.499504,13.865726
352,0.702000,2243.625379,13.391773,2.532482,3.499207,17.749614
353,0.704000,2698.727684,13.409066,2.539480,3.498839,21.633502
354,0.706000,3110.348878,13.429390,2.546478,3.498403,25.146317
355,0.708000,3524.868812,13.452601,2.553474,3.497903,28.683871
356,0.710000,3916.198820,13.478627,2.560469,3.497339,32.023520
357,0.712000,4235.060308,13.507132,2.567463,3.496719,34.744715
358,0.714000,4487.250758,13.537628,2.574456,3.496055,36.896933
359,0.716000,4704.656318,13.569760,2.581447,3.495353,38.752293
360,0.718000,4849.593358,13.603152,2.588437,3.494624,39.989200
361,0.720000,4965.542990,13.637449,2.595426,3.493874,40.978726
362,0.722000,5023.517806,13.672345,2.602413,3.493110,41.473488
363,0.724000,5026.416546,13.707447,2.609398,3.492341,41.498227
364,0.726000,4913.365655,13.742157,2.616382,3.491581,40.533439
365,0.728000,4707.555058,13.775745,2.623365,3.490846,38.777031
366,0.730000,4368.402385,13.807425,2.630346,3.490154,35.882669
367,0.732000,3953.882450,13.836469,2.637325,3.489521,32.345115
368,0.734000,3507.476367,13.862503,2.644304,3.488956,28.535442
369,0.736000,3014.690431,13.885257,2.651281,3.488464,24.329959
370,0.738000,2492.917087,13.904469,2.658258,3.488051,19.877094
371,0.740000,1965.346262,13.920019,2.665233,3.487721,15.374753
