[NO1-A-1045HR-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
1243,-1.314000,-123.196484,-1.051371
1244,-1.312000,-137.690188,-1.175062
1245,-1.310000,-134.791447,-1.150323
1246,-1.308000,-128.993966,-1.100847
1247,-1.306000,-131.892706,-1.125585
1248,-1.304000,-120.297743,-1.026633
1249,-1.302000,-117.399002,-1.001895
1250,-1.300000,-117.399002,-1.001895
1251,-1.298000,-128.993966,-1.100847
1252,-1.296000,-131.892706,-1.125585
1253,-1.294000,-137.690188,-1.175062
1254,-1.292000,-131.892706,-1.125585
1255,-1.290000,-114.500262,-0.977156
1256,-1.288000,-114.500262,-0.977156
1257,-1.286000,-114.500262,-0.977156
1258,-1.284000,-114.500262,-0.977156
1259,-1.282000,-134.791447,-1.150323
1260,-1.280000,-131.892706,-1.125585
1261,-1.278000,-134.791447,-1.150323
1262,-1.276000,-123.196484,-1.051371
1263,-1.274000,-111.601521,-0.952418
1264,-1.272000,-105.804039,-0.902942
1265,-1.270000,-102.905298,-0.878204
1266,-1.268000,-126.095225,-1.076109
1267,-1.266000,-137.690188,-1.175062
1268,-1.264000,-146.386410,-1.249276
1269,-1.262000,-140.588929,-1.199800
1270,-1.260000,-128.993966,-1.100847
1271,-1.258000,-117.399002,-1.001895
1272,-1.256000,-108.702780,-0.927680
1273,-1.254000,-117.399002,-1.001895
1274,-1.252000,-126.095225,-1.076109
1275,-1.250000,-137.690188,-1.175062
1276,-1.248000,-143.487670,-1.224538
1277,-1.246000,-143.487670,-1.224538
1278,-1.244000,-128.993966,-1.100847
1279,-1.242000,-111.601521,-0.952418
1280,-1.240000,-111.601521,-0.952418
1281,-1.238000,-123.196484,-1.051371
1282,-1.236000,-128.993966,-1.100847
1283,-1.234000,-131.892706,-1.125585
1284,-1.232000,-134.791447,-1.150323
1285,-1.230000,-120.297743,-1.026633
1286,-1.228000,-134.791447,-1.150323
1287,-1.226000,-131.892706,-1.125585
1288,-1.224000,-131.892706,-1.125585
1289,-1.222000,-134.791447,-1.150323
1290,-1.220000,-131.892706,-1.125585
1291,-1.218000,-134.791447,-1.150323
1292,-1.216000,-120.297743,-1.026633
1293,-1.214000,-123.196484,-1.051371
1294,-1.212000,-117.399002,-1.001895
1295,-1.210000,-117.399002,-1.001895
1296,-1.208000,-131.892706,-1.125585
1297,-1.206000,-131.892706,-1.125585
1298,-1.204000,-131.892706,-1.125585
1299,-1.202000,-123.196484,-1.051371
1300,-1.200000,-128.993966,-1.100847
1301,-1.198000,-111.601521,-0.952418
1302,-1.196000,-114.500262,-0.977156
1303,-1.194000,-114.500262,-0.977156
1304,-1.192000,-120.297743,-1.026633
1305,-1.190000,-108.702780,-0.927680
1306,-1.188000,-120.297743,-1.026633
1307,-1.186000,-137.690188,-1.175062
1308,-1.184000,-140.588929,-1.199800
1309,-1.182000,-128.993966,-1.100847
1310,-1.180000,-111.601521,-0.952418
1311,-1.178000,-120.297743,-1.026633
1312,-1.176000,-134.791447,-1.150323
1313,-1.174000,-149.285151,-1.274014
1314,-1.172000,-140.588929,-1.199800
1315,-1.170000,-131.892706,-1.125585
1316,-1.168000,-100.006558,-0.853466
1317,-1.166000,-100.006558,-0.853466
1318,-1.164000,-102.905298,-0.878204
1319,-1.162000,-111.601521,-0.952418
1320,-1.160000,-128.993966,-1.100847
1321,-1.158000,-146.386410,-1.249276
1322,-1.156000,-152.183892,-1.298752
1323,-1.154000,-128.993966,-1.100847
1324,-1.152000,-114.500262,-0.977156
1325,-1.150000,-108.702780,-0.927680
1326,-1.148000,-108.702780,-0.927680
1327,-1.146000,-126.095225,-1.076109
1328,-1.144000,-155.082633,-1.323490
1329,-1.142000,-146.386410,-1.249276
1330,-1.140000,-120.297743,-1.026633
1331,-1.138000,-105.804039,-0.902942
1332,-1.136000,-105.804039,-0.902942
1333,-1.134000,-123.196484,-1.051371
1334,-1.132000,-134.791447,-1.150323
1335,-1.130000,-134.791447,-1.150323
1336,-1.128000,-134.791447,-1.150323
1337,-1.126000,-143.487670,-1.224538
1338,-1.124000,-131.892706,-1.125585
1339,-1.122000,-108.702780,-0.927680
1340,-1.120000,-114.500262,-0.977156
1341,-1.118000,-120.297743,-1.026633
1342,-1.116000,-137.690188,-1.175062
1343,-1.114000,-137.690188,-1.175062
1344,-1.112000,-134.791447,-1.150323
1345,-1.110000,-105.804039,-0.902942
1346,-1.108000,-111.601521,-0.952418
1347,-1.106000,-114.500262,-0.977156
1348,-1.104000,-126.095225,-1.076109
1349,-1.102000,-131.892706,-1.125585
1350,-1.100000,-134.791447,-1.150323
1351,-1.098000,-126.095225,-1.076109
1352,-1.096000,-123.196484,-1.051371
1353,-1.094000,-117.399002,-1.001895
1354,-1.092000,-105.804039,-0.902942
1355,-1.090000,-120.297743,-1.026633
1356,-1.088000,-126.095225,-1.076109
1357,-1.086000,-140.588929,-1.199800
1358,-1.084000,-149.285151,-1.274014
1359,-1.082000,-137.690188,-1.175062
1360,-1.080000,-126.095225,-1.076109
1361,-1.078000,-114.500262,-0.977156
1362,-1.076000,-114.500262,-0.977156
1363,-1.074000,-120.297743,-1.026633
1364,-1.072000,-137.690188,-1.175062
1365,-1.070000,-140.588929,-1.199800
1366,-1.068000,-128.993966,-1.100847
1367,-1.066000,-134.791447,-1.150323
1368,-1.064000,-128.993966,-1.100847
1369,-1.062000,-123.196484,-1.051371
1370,-1.060000,-117.399002,-1.001895
1371,-1.058000,-105.804039,-0.902942
1372,-1.056000,-126.095225,-1.076109
1373,-1.054000,-140.588929,-1.199800
1374,-1.052000,-140.588929,-1.199800
1375,-1.050000,-126.095225,-1.076109
1376,-1.048000,-108.702780,-0.927680
1377,-1.046000,-105.804039,-0.902942
1378,-1.044000,-108.702780,-0.927680
1379,-1.042000,-114.500262,-0.977156
1380,-1.040000,-114.500262,-0.977156
1381,-1.038000,-126.095225,-1.076109
1382,-1.036000,-134.791447,-1.150323
1383,-1.034000,-146.386410,-1.249276
1384,-1.032000,-146.386410,-1.249276
1385,-1.030000,-140.588929,-1.199800
1386,-1.028000,-128.993966,-1.100847
1387,-1.026000,-111.601521,-0.952418
1388,-1.024000,-105.804039,-0.902942
1389,-1.022000,-105.804039,-0.902942
1390,-1.020000,-123.196484,-1.051371
1391,-1.018000,-143.487670,-1.224538
1392,-1.016000,-134.791447,-1.150323
1393,-1.014000,-128.993966,-1.100847
1394,-1.012000,-120.297743,-1.026633
1395,-1.010000,-108.702780,-0.927680
1396,-1.008000,-120.297743,-1.026633
1397,-1.006000,-126.095225,-1.076109
1398,-1.004000,-143.487670,-1.224538
1399,-1.002000,-137.690188,-1.175062
1400,-1.000000,-140.588929,-1.199800
1401,-0.998000,-126.095225,-1.076109
1402,-0.996000,-105.804039,-0.902942
1403,-0.994000,-85.512854,-0.729775
1404,-0.992000,-102.905298,-0.878204
1405,-0.990000,-140.588929,-1.199800
1406,-0.988000,-152.183892,-1.298752
1407,-0.986000,-163.778855,-1.397705
1408,-0.984000,-146.386410,-1.249276
1409,-0.982000,-120.297743,-1.026633
1410,-0.980000,-97.107817,-0.828728
1411,-0.978000,-82.614113,-0.705037
1412,-0.976000,-91.310335,-0.779251
1413,-0.974000,-123.196484,-1.051371
1414,-0.972000,-143.487670,-1.224538
1415,-0.970000,-155.082633,-1.323490
1416,-0.968000,-123.196484,-1.051371
1417,-0.966000,-91.310335,-0.779251
1418,-0.964000,-82.614113,-0.705037
1419,-0.962000,-105.804039,-0.902942
1420,-0.960000,-131.892706,-1.125585
1421,-0.958000,-146.386410,-1.249276
1422,-0.956000,-131.892706,-1.125585
1423,-0.954000,-117.399002,-1.001895
1424,-0.952000,-105.804039,-0.902942
1425,-0.950000,-88.411594,-0.754513
1426,-0.948000,-114.500262,-0.977156
1427,-0.946000,-140.588929,-1.199800
1428,-0.944000,-160.880114,-1.372967
1429,-0.942000,-146.386410,-1.249276
1430,-0.940000,-114.500262,-0.977156
1431,-0.938000,-108.702780,-0.927680
1432,-0.936000,-105.804039,-0.902942
1433,-0.934000,-114.500262,-0.977156
1434,-0.932000,-134.791447,-1.150323
1435,-0.930000,-152.183892,-1.298752
1436,-0.928000,-146.386410,-1.249276
1437,-0.926000,-143.487670,-1.224538
1438,-0.924000,-126.095225,-1.076109
1439,-0.922000,-111.601521,-0.952418
1440,-0.920000,-108.702780,-0.927680
1441,-0.918000,-120.297743,-1.026633
1442,-0.916000,-131.892706,-1.125585
1443,-0.914000,-143.487670,-1.224538
1444,-0.912000,-128.993966,-1.100847
1445,-0.910000,-120.297743,-1.026633
1446,-0.908000,-102.905298,-0.878204
1447,-0.906000,-100.006558,-0.853466
1448,-0.904000,-97.107817,-0.828728
1449,-0.902000,-126.095225,-1.076109
1450,-0.900000,-146.386410,-1.249276
1451,-0.898000,-146.386410,-1.249276
1452,-0.896000,-143.487670,-1.224538
1453,-0.894000,-123.196484,-1.051371
1454,-0.892000,-117.399002,-1.001895
1455,-0.890000,-117.399002,-1.001895
1456,-0.888000,-114.500262,-0.977156
1457,-0.886000,-123.196484,-1.051371
1458,-0.884000,-131.892706,-1.125585
1459,-0.882000,-146.386410,-1.249276
1460,-0.880000,-146.386410,-1.249276
1461,-0.878000,-143.487670,-1.224538
1462,-0.876000,-120.297743,-1.026633
1463,-0.874000,-100.006558,-0.853466
1464,-0.872000,-108.702780,-0.927680
1465,-0.870000,-117.399002,-1.001895
1466,-0.868000,-143.487670,-1.224538
1467,-0.866000,-149.285151,-1.274014
1468,-0.864000,-134.791447,-1.150323
1469,-0.862000,-108.702780,-0.927680
1470,-0.860000,-102.905298,-0.878204
1471,-0.858000,-100.006558,-0.853466
1472,-0.856000,-108.702780,-0.927680
1473,-0.854000,-117.399002,-1.001895
1474,-0.852000,-137.690188,-1.175062
1475,-0.850000,-134.791447,-1.150323
1476,-0.848000,-134.791447,-1.150323
1477,-0.846000,-128.993966,-1.100847
1478,-0.844000,-114.500262,-0.977156
1479,-0.842000,-108.702780,-0.927680
1480,-0.840000,-111.601521,-0.952418
1481,-0.838000,-117.399002,-1.001895
1482,-0.836000,-120.297743,-1.026633
1483,-0.834000,-140.588929,-1.199800
1484,-0.832000,-146.386410,-1.249276
1485,-0.830000,-143.487670,-1.224538
1486,-0.828000,-131.892706,-1.125585
1487,-0.826000,-123.196484,-1.051371
1488,-0.824000,-117.399002,-1.001895
1489,-0.822000,-128.993966,-1.100847
1490,-0.820000,-126.095225,-1.076109
1491,-0.818000,-140.588929,-1.199800
1492,-0.816000,-149.285151,-1.274014
1493,-0.814000,-131.892706,-1.125585
1494,-0.812000,-111.601521,-0.952418
1495,-0.810000,-100.006558,-0.853466
1496,-0.808000,-97.107817,-0.828728
1497,-0.806000,-100.006558,-0.853466
1498,-0.804000,-126.095225,-1.076109
1499,-0.802000,-146.386410,-1.249276
1500,-0.800000,-155.082633,-1.323490
1501,-0.798000,-140.588929,-1.199800
1502,-0.796000,-128.993966,-1.100847
1503,-0.794000,-94.209076,-0.803989
1504,-0.792000,-100.006558,-0.853466
1505,-0.790000,-97.107817,-0.828728
1506,-0.788000,-117.399002,-1.001895
1507,-0.786000,-143.487670,-1.224538
1508,-0.784000,-149.285151,-1.274014
1509,-0.782000,-152.183892,-1.298752
1510,-0.780000,-134.791447,-1.150323
1511,-0.778000,-117.399002,-1.001895
1512,-0.776000,-97.107817,-0.828728
1513,-0.774000,-108.702780,-0.927680
1514,-0.772000,-120.297743,-1.026633
1515,-0.770000,-134.791447,-1.150323
1516,-0.768000,-143.487670,-1.224538
1517,-0.766000,-137.690188,-1.175062
1518,-0.764000,-117.399002,-1.001895
1519,-0.762000,-100.006558,-0.853466
1520,-0.760000,-105.804039,-0.902942
1521,-0.758000,-114.500262,-0.977156
1522,-0.756000,-137.690188,-1.175062
1523,-0.754000,-160.880114,-1.372967
1524,-0.752000,-157.981374,-1.348229
1525,-0.750000,-128.993966,-1.100847
1526,-0.748000,-102.905298,-0.878204
1527,-0.746000,-94.209076,-0.803989
1528,-0.744000,-108.702780,-0.927680
1529,-0.742000,-128.993966,-1.100847
1530,-0.740000,-146.386410,-1.249276
1531,-0.738000,-140.588929,-1.199800
1532,-0.736000,-134.791447,-1.150323
1533,-0.734000,-128.993966,-1.100847
1534,-0.732000,-105.804039,-0.902942
1535,-0.730000,-97.107817,-0.828728
1536,-0.728000,-108.702780,-0.927680
1537,-0.726000,-126.095225,-1.076109
1538,-0.724000,-126.095225,-1.076109
1539,-0.722000,-134.791447,-1.150323
1540,-0.720000,-146.386410,-1.249276
1541,-0.718000,-137.690188,-1.175062
1542,-0.716000,-123.196484,-1.051371
1543,-0.714000,-91.310335,-0.779251
1544,-0.712000,-79.715372,-0.680299
1545,-0.710000,-94.209076,-0.803989
1546,-0.708000,-114.500262,-0.977156
1547,-0.706000,-134.791447,-1.150323
1548,-0.704000,-143.487670,-1.224538
1549,-0.702000,-137.690188,-1.175062
1550,-0.700000,-111.601521,-0.952418
1551,-0.698000,-102.905298,-0.878204
1552,-0.696000,-91.310335,-0.779251
1553,-0.694000,-91.310335,-0.779251
1554,-0.692000,-97.107817,-0.828728
1555,-0.690000,-131.892706,-1.125585
1556,-0.688000,-152.183892,-1.298752
1557,-0.686000,-140.588929,-1.199800
1558,-0.684000,-131.892706,-1.125585
1559,-0.682000,-114.500262,-0.977156
1560,-0.680000,-117.399002,-1.001895
1561,-0.678000,-114.500262,-0.977156
1562,-0.676000,-123.196484,-1.051371
1563,-0.674000,-134.791447,-1.150323
1564,-0.672000,-140.588929,-1.199800
1565,-0.670000,-134.791447,-1.150323
1566,-0.668000,-152.183892,-1.298752
1567,-0.666000,-131.892706,-1.125585
1568,-0.664000,-114.500262,-0.977156
1569,-0.662000,-94.209076,-0.803989
1570,-0.660000,-97.107817,-0.828728
1571,-0.658000,-114.500262,-0.977156
1572,-0.656000,-149.285151,-1.274014
1573,-0.654000,-163.778855,-1.397705
1574,-0.652000,-149.285151,-1.274014
1575,-0.650000,-117.399002,-1.001895
1576,-0.648000,-85.512854,-0.729775
1577,-0.646000,-71.019150,-0.606084
1578,-0.644000,-97.107817,-0.828728
1579,-0.642000,-117.399002,-1.001895
1580,-0.640000,-152.183892,-1.298752
1581,-0.638000,-166.677596,-1.422443
1582,-0.636000,-146.386410,-1.249276
1583,-0.634000,-123.196484,-1.051371
1584,-0.632000,-88.411594,-0.754513
1585,-0.630000,-88.411594,-0.754513
1586,-0.628000,-97.107817,-0.828728
1587,-0.626000,-134.791447,-1.150323
1588,-0.624000,-160.880114,-1.372967
1589,-0.622000,-149.285151,-1.274014
1590,-0.620000,-137.690188,-1.175062
1591,-0.618000,-102.905298,-0.878204
1592,-0.616000,-105.804039,-0.902942
1593,-0.614000,-97.107817,-0.828728
1594,-0.612000,-126.095225,-1.076109
1595,-0.610000,-143.487670,-1.224538
1596,-0.608000,-152.183892,-1.298752
1597,-0.606000,-131.892706,-1.125585
1598,-0.604000,-126.095225,-1.076109
1599,-0.602000,-123.196484,-1.051371
1600,-0.600000,-105.804039,-0.902942
1601,-0.598000,-102.905298,-0.878204
1602,-0.596000,-111.601521,-0.952418
1603,-0.594000,-117.399002,-1.001895
1604,-0.592000,-102.905298,-0.878204
1605,-0.590000,-123.196484,-1.051371
1606,-0.588000,-137.690188,-1.175062
1607,-0.586000,-149.285151,-1.274014
1608,-0.584000,-152.183892,-1.298752
1609,-0.582000,-134.791447,-1.150323
1610,-0.580000,-105.804039,-0.902942
1611,-0.578000,-88.411594,-0.754513
1612,-0.576000,-102.905298,-0.878204
1613,-0.574000,-123.196484,-1.051371
1614,-0.572000,-140.588929,-1.199800
1615,-0.570000,-149.285151,-1.274014
1616,-0.568000,-149.285151,-1.274014
1617,-0.566000,-134.791447,-1.150323
1618,-0.564000,-114.500262,-0.977156
1619,-0.562000,-102.905298,-0.878204
1620,-0.560000,-117.399002,-1.001895
1621,-0.558000,-111.601521,-0.952418
1622,-0.556000,-131.892706,-1.125585
1623,-0.554000,-146.386410,-1.249276
1624,-0.552000,-155.082633,-1.323490
1625,-0.550000,-140.588929,-1.199800
1626,-0.548000,-114.500262,-0.977156
1627,-0.546000,-108.702780,-0.927680
1628,-0.544000,-100.006558,-0.853466
1629,-0.542000,-126.095225,-1.076109
1630,-0.540000,-137.690188,-1.175062
1631,-0.538000,-134.791447,-1.150323
1632,-0.536000,-123.196484,-1.051371
1633,-0.534000,-102.905298,-0.878204
1634,-0.532000,-108.702780,-0.927680
1635,-0.530000,-120.297743,-1.026633
1636,-0.528000,-143.487670,-1.224538
1637,-0.526000,-131.892706,-1.125585
1638,-0.524000,-134.791447,-1.150323
1639,-0.522000,-123.196484,-1.051371
1640,-0.520000,-117.399002,-1.001895
1641,-0.518000,-105.804039,-0.902942
1642,-0.516000,-114.500262,-0.977156
1643,-0.514000,-128.993966,-1.100847
1644,-0.512000,-146.386410,-1.249276
1645,-0.510000,-146.386410,-1.249276
1646,-0.508000,-128.993966,-1.100847
1647,-0.506000,-105.804039,-0.902942
1648,-0.504000,-111.601521,-0.952418
1649,-0.502000,-114.500262,-0.977156
1650,-0.500000,-108.702780,-0.927680
1651,-0.498000,-120.297743,-1.026633
1652,-0.496000,-128.993966,-1.100847
1653,-0.494000,-126.095225,-1.076109
1654,-0.492000,-134.791447,-1.150323
1655,-0.490000,-123.196484,-1.051371
1656,-0.488000,-111.601521,-0.952418
1657,-0.486000,-111.601521,-0.952418
1658,-0.484000,-126.095225,-1.076109
1659,-0.482000,-126.095225,-1.076109
1660,-0.480000,-123.196484,-1.051371
1661,-0.478000,-123.196484,-1.051371
1662,-0.476000,-123.196484,-1.051371
1663,-0.474000,-117.399002,-1.001895
1664,-0.472000,-126.095225,-1.076109
1665,-0.470000,-131.892706,-1.125585
1666,-0.468000,-120.297743,-1.026633
1667,-0.466000,-123.196484,-1.051371
1668,-0.464000,-128.993966,-1.100847
1669,-0.462000,-126.095225,-1.076109
1670,-0.460000,-140.588929,-1.199800
1671,-0.458000,-143.487670,-1.224538
1672,-0.456000,-140.588929,-1.199800
1673,-0.454000,-134.791447,-1.150323
1674,-0.452000,-114.500262,-0.977156
1675,-0.450000,-102.905298,-0.878204
1676,-0.448000,-108.702780,-0.927680
1677,-0.446000,-128.993966,-1.100847
1678,-0.444000,-149.285151,-1.274014
1679,-0.442000,-140.588929,-1.199800
1680,-0.440000,-140.588929,-1.199800
1681,-0.438000,-137.690188,-1.175062
1682,-0.436000,-126.095225,-1.076109
1683,-0.434000,-114.500262,-0.977156
1684,-0.432000,-123.196484,-1.051371
1685,-0.430000,-123.196484,-1.051371
1686,-0.428000,-123.196484,-1.051371
1687,-0.426000,-134.791447,-1.150323
1688,-0.424000,-134.791447,-1.150323
1689,-0.422000,-128.993966,-1.100847
1690,-0.420000,-120.297743,-1.026633
1691,-0.418000,-117.399002,-1.001895
1692,-0.416000,-126.095225,-1.076109
1693,-0.414000,-137.690188,-1.175062
1694,-0.412000,-126.095225,-1.076109
1695,-0.410000,-126.095225,-1.076109
1696,-0.408000,-111.601521,-0.952418
1697,-0.406000,-111.601521,-0.952418
1698,-0.404000,-120.297743,-1.026633
1699,-0.402000,-140.588929,-1.199800
1700,-0.400000,-155.082633,-1.323490
1701,-0.398000,-137.690188,-1.175062
1702,-0.396000,-123.196484,-1.051371
1703,-0.394000,-97.107817,-0.828728
1704,-0.392000,-102.905298,-0.878204
1705,-0.390000,-108.702780,-0.927680
1706,-0.388000,-123.196484,-1.051371
1707,-0.386000,-128.993966,-1.100847
1708,-0.384000,-134.791447,-1.150323
1709,-0.382000,-128.993966,-1.100847
1710,-0.380000,-126.095225,-1.076109
1711,-0.378000,-114.500262,-0.977156
1712,-0.376000,-114.500262,-0.977156
1713,-0.374000,-137.690188,-1.175062
1714,-0.372000,-137.690188,-1.175062
1715,-0.370000,-126.095225,-1.076109
1716,-0.368000,-134.791447,-1.150323
1717,-0.366000,-128.993966,-1.100847
1718,-0.364000,-134.791447,-1.150323
1719,-0.362000,-128.993966,-1.100847
1720,-0.360000,-123.196484,-1.051371
1721,-0.358000,-111.601521,-0.952418
1722,-0.356000,-105.804039,-0.902942
1723,-0.354000,-111.601521,-0.952418
1724,-0.352000,-126.095225,-1.076109
1725,-0.350000,-146.386410,-1.249276
1726,-0.348000,-149.285151,-1.274014
1727,-0.346000,-137.690188,-1.175062
1728,-0.344000,-128.993966,-1.100847
1729,-0.342000,-123.196484,-1.051371
1730,-0.340000,-111.601521,-0.952418
1731,-0.338000,-114.500262,-0.977156
1732,-0.336000,-117.399002,-1.001895
1733,-0.334000,-114.500262,-0.977156
1734,-0.332000,-120.297743,-1.026633
1735,-0.330000,-131.892706,-1.125585
1736,-0.328000,-111.601521,-0.952418
1737,-0.326000,-114.500262,-0.977156
1738,-0.324000,-126.095225,-1.076109
1739,-0.322000,-137.690188,-1.175062
1740,-0.320000,-123.196484,-1.051371
1741,-0.318000,-105.804039,-0.902942
1742,-0.316000,-100.006558,-0.853466
1743,-0.314000,-111.601521,-0.952418
1744,-0.312000,-123.196484,-1.051371
1745,-0.310000,-134.791447,-1.150323
1746,-0.308000,-126.095225,-1.076109
1747,-0.306000,-108.702780,-0.927680
1748,-0.304000,-97.107817,-0.828728
1749,-0.302000,-108.702780,-0.927680
1750,-0.300000,-117.399002,-1.001895
1751,-0.298000,-137.690188,-1.175062
1752,-0.296000,-137.690188,-1.175062
1753,-0.294000,-120.297743,-1.026633
1754,-0.292000,-111.601521,-0.952418
1755,-0.290000,-105.804039,-0.902942
1756,-0.288000,-102.905298,-0.878204
1757,-0.286000,-117.399002,-1.001895
1758,-0.284000,-128.993966,-1.100847
1759,-0.282000,-134.791447,-1.150323
1760,-0.280000,-120.297743,-1.026633
1761,-0.278000,-102.905298,-0.878204
1762,-0.276000,-100.006558,-0.853466
1763,-0.274000,-117.399002,-1.001895
1764,-0.272000,-140.588929,-1.199800
1765,-0.270000,-143.487670,-1.224538
1766,-0.268000,-146.386410,-1.249276
1767,-0.266000,-131.892706,-1.125585
1768,-0.264000,-108.702780,-0.927680
1769,-0.262000,-91.310335,-0.779251
1770,-0.260000,-102.905298,-0.878204
1771,-0.258000,-128.993966,-1.100847
1772,-0.256000,-152.183892,-1.298752
1773,-0.254000,-166.677596,-1.422443
1774,-0.252000,-149.285151,-1.274014
1775,-0.250000,-111.601521,-0.952418
1776,-0.248000,-73.917890,-0.630823
1777,-0.246000,-71.019150,-0.606084
1778,-0.244000,-85.512854,-0.729775
1779,-0.242000,-120.297743,-1.026633
1780,-0.240000,-146.386410,-1.249276
1781,-0.238000,-166.677596,-1.422443
1782,-0.236000,-155.082633,-1.323490
1783,-0.234000,-117.399002,-1.001895
1784,-0.232000,-91.310335,-0.779251
1785,-0.230000,-85.512854,-0.729775
1786,-0.228000,-105.804039,-0.902942
1787,-0.226000,-128.993966,-1.100847
1788,-0.224000,-143.487670,-1.224538
1789,-0.222000,-149.285151,-1.274014
1790,-0.220000,-146.386410,-1.249276
1791,-0.218000,-143.487670,-1.224538
1792,-0.216000,-123.196484,-1.051371
1793,-0.214000,-105.804039,-0.902942
1794,-0.212000,-108.702780,-0.927680
1795,-0.210000,-114.500262,-0.977156
1796,-0.208000,-137.690188,-1.175062
1797,-0.206000,-149.285151,-1.274014
1798,-0.204000,-140.588929,-1.199800
1799,-0.202000,-117.399002,-1.001895
1800,-0.200000,-105.804039,-0.902942
1801,-0.198000,-105.804039,-0.902942
1802,-0.196000,-120.297743,-1.026633
1803,-0.194000,-128.993966,-1.100847
1804,-0.192000,-143.487670,-1.224538
1805,-0.190000,-137.690188,-1.175062
1806,-0.188000,-126.095225,-1.076109
1807,-0.186000,-108.702780,-0.927680
1808,-0.184000,-100.006558,-0.853466
1809,-0.182000,-114.500262,-0.977156
1810,-0.180000,-131.892706,-1.125585
1811,-0.178000,-143.487670,-1.224538
1812,-0.176000,-155.082633,-1.323490
1813,-0.174000,-143.487670,-1.224538
1814,-0.172000,-117.399002,-1.001895
1815,-0.170000,-97.107817,-0.828728
1816,-0.168000,-85.512854,-0.729775
1817,-0.166000,-100.006558,-0.853466
1818,-0.164000,-131.892706,-1.125585
1819,-0.162000,-146.386410,-1.249276
1820,-0.160000,-143.487670,-1.224538
1821,-0.158000,-126.095225,-1.076109
1822,-0.156000,-114.500262,-0.977156
1823,-0.154000,-105.804039,-0.902942
1824,-0.152000,-111.601521,-0.952418
1825,-0.150000,-117.399002,-1.001895
1826,-0.148000,-134.791447,-1.150323
1827,-0.146000,-140.588929,-1.199800
1828,-0.144000,-123.196484,-1.051371
1829,-0.142000,-114.500262,-0.977156
1830,-0.140000,-102.905298,-0.878204
1831,-0.138000,-117.399002,-1.001895
1832,-0.136000,-114.500262,-0.977156
1833,-0.134000,-123.196484,-1.051371
1834,-0.132000,-134.791447,-1.150323
1835,-0.130000,-123.196484,-1.051371
1836,-0.128000,-120.297743,-1.026633
1837,-0.126000,-102.905298,-0.878204
1838,-0.124000,-100.006558,-0.853466
1839,-0.122000,-108.702780,-0.927680
1840,-0.120000,-128.993966,-1.100847
1841,-0.118000,-137.690188,-1.175062
1842,-0.116000,-131.892706,-1.125585
1843,-0.114000,-123.196484,-1.051371
1844,-0.112000,-105.804039,-0.902942
1845,-0.110000,-117.399002,-1.001895
1846,-0.108000,-114.500262,-0.977156
1847,-0.106000,-120.297743,-1.026633
1848,-0.104000,-126.095225,-1.076109
1849,-0.102000,-120.297743,-1.026633
1850,-0.100000,-128.993966,-1.100847
1851,-0.098000,-120.297743,-1.026633
1852,-0.096000,-128.993966,-1.100847
1853,-0.094000,-126.095225,-1.076109
1854,-0.092000,-120.297743,-1.026633
1855,-0.090000,-111.601521,-0.952418
1856,-0.088000,-108.702780,-0.927680
1857,-0.086000,-117.399002,-1.001895
1858,-0.084000,-123.196484,-1.051371
1859,-0.082000,-140.588929,-1.199800
1860,-0.080000,-163.778855,-1.397705
1861,-0.078000,-155.082633,-1.323490
1862,-0.076000,-120.297743,-1.026633
1863,-0.074000,-94.209076,-0.803989
1864,-0.072000,-85.512854,-0.729775
1865,-0.070000,-85.512854,-0.729775
1866,-0.068000,-111.601521,-0.952418
1867,-0.066000,-140.588929,-1.199800
1868,-0.064000,-134.791447,-1.150323
1869,-0.062000,-59.424186,-0.507132
1870,-0.060000,163.778855,1.397705
1871,-0.058000,656.564791,5.603188
1872,-0.056000,1505.895845,12.851463
1873,-0.054000,2705.974536,23.093052
1874,-0.052000,4193.028567,35.783717
1875,-0.050000,5767.044821,49.216526
1876,-0.048000,7167.136627,61.165046
1877,-0.046000,8170.100944,69.724442
1878,-0.044000,8752.747844,74.696808
1879,-0.042000,8915.077329,76.082144
1880,-0.040000,8561.430952,73.064091
1881,-0.038000,7726.593601,65.939507
1882,-0.036000,6500.426243,55.475275
1883,-0.034000,5158.309253,44.021517
1884,-0.032000,3897.357005,33.260427
1885,-0.030000,2871.202762,24.503126
1886,-0.028000,2166.808748,18.491758
1887,-0.026000,1845.048519,15.745825
1888,-0.024000,1908.820817,16.290064
1889,-0.022000,2230.581045,19.035997
1890,-0.020000,2732.063204,23.315695
1891,-0.018000,3337.900031,28.485966
1892,-0.016000,3865.470856,32.988307
1893,-0.014000,4091.572639,34.917882
1894,-0.012000,3833.584707,32.716188
1895,-0.010000,3106.000767,26.506915
1896,-0.008000,2062.454079,17.601185
1897,-0.006000,882.666573,7.532763
1898,-0.004000,-230.449894,-1.966682
1899,-0.002000,-905.856500,-7.730668
1900,0.000000,-798.603090,-6.815357
1901,0.002000,169.576337,1.447181
1902,0.004000,1746.491332,14.904728
1903,0.006000,3653.862778,31.182423
1904,0.008000,5619.209040,47.954881
1905,0.010000,7474.403152,63.787289
1906,0.012000,8973.052145,76.576906
